group_id,youtube_url,count,index,title_hi,title_en,tags
51,https://www.youtube.com/live/IhBouQi3D9Q?si=jENRpKbSc3oDZxDg,2,535,कार्तवीर्यार्जुन मंत्र,Kartaviryarjuna Mantra,Mantra|VishnuJi
52,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0,2,190,श्री राम जय राम जय जय राम,Shri Ram Jai Ram Jai Jai Ram,Mantra|Ramji
52,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0,2,620,राम मंत्र,Rama Mantra,Katha|DurjaJi
53,https://youtu.be/-JYk923PASE?si=wruS-9FuWwzEb6X5,2,125,सारे जहाँ के मालिक तेरा ही आसरा है,Sare Jahan Ke Malik Tera Hi Aasra Hai,Bhajan|VishnuJi
53,https://youtu.be/-JYk923PASE?si=wruS-9FuWwzEb6X5,2,559,सारे जहाँ के मालिक तेरा ही आसरा है,Sare Jahan Ke Malik Tera Hi Aasra Hai,Bhajan|VishnuJi
54,https://youtu.be/-ZrQZp2y3PQ?si=hCx7LtL3gBXFjUBg,2,75,सिद्धिविनायक स्तुति,Siddhivinayak Stuti,Stuti|GaneshJi
54,https://youtu.be/-ZrQZp2y3PQ?si=hCx7LtL3gBXFjUBg,2,509,सिद्धिविनायक स्तुति,Siddhivinayak Stuti,Stuti|GaneshJi
55,https://youtu.be/081bLdQKX-Q?si=msq2vM1Qng2BQD9H,2,10,श्री रुद्राष्टकम् (संक्षिप्त अंश - तुलसीदास रचित),Shri Rudrashtakam (Sankshipt Ansh - Tulsidas Rachit),Ashtakam|Shivji
55,https://youtu.be/081bLdQKX-Q?si=msq2vM1Qng2BQD9H,2,446,श्री रुद्राष्टकम् (संक्षिप्त अंश - तुलसीदास रचित),Shri Rudrashtakam (Sankshipt Ansh - Tulsidas Rachit),Ashtakam|Shivji
56,https://youtu.be/0J1aNK16sFM?si=CSef8Vdgn6PlSsmM,2,152,ॐ जय लक्ष्मी माता,Om Jai Lakshmi Mata,Aarti|LakshmiJi
56,https://youtu.be/0J1aNK16sFM?si=CSef8Vdgn6PlSsmM,2,586,ॐ जय लक्ष्मी माता,Om Jai Lakshmi Mata,Aarti|LakshmiJi
57,https://youtu.be/1AOgbhmP0ig?si=41xOtRemY_fBbdT2,2,118,यदा यदा ही धर्मस्य,Yada Yada Hi Dharmasya,Shloka|VishnuJi
57,https://youtu.be/1AOgbhmP0ig?si=41xOtRemY_fBbdT2,2,552,यदा यदा ही धर्मस्य,Yada Yada Hi Dharmasya,Shloka|VishnuJi
58,https://youtu.be/1y2tRqtND1Y?si=wVq_YTMXmSeZFrYr,2,621,कृष्ण शरणम,Krishna Sharanam,Katha|DurjaJi
58,https://youtu.be/1y2tRqtND1Y?si=wVq_YTMXmSeZFrYr,2,817,कृष्ण शरणम,Krishna Sharanam,Aarti|DurjaJi
59,https://youtu.be/2GQ7t3b3PIM?si=LoDVda5DZZXnfd-B,2,76,नमामि ते गजाननं,Namami Te Gajananm,Stuti|GaneshJi
59,https://youtu.be/2GQ7t3b3PIM?si=LoDVda5DZZXnfd-B,2,510,नमामि ते गजाननं,Namami Te Gajananm,Stuti|GaneshJi
60,https://youtu.be/2hUQyXzKgOo?si=dvtDXcOirPxrEizn,2,23,नंदी कैसे बने शिवजी के सवारी,Nandi Kaise Bane Shivji Ke Sawari,Katha|Shivji
60,https://youtu.be/2hUQyXzKgOo?si=dvtDXcOirPxrEizn,2,459,नंदी कैसे बने शिवजी के सवारी,Nandi Kaise Bane Shivji Ke Sawari,Katha|Shivji
61,https://youtu.be/3EnLaJKhO2A?si=7gCDpVLnLz5KZhbG,2,423,इतनी शक्ति हमें देना दाता,Itni Shakti Humein Dena Data,Aarti|DurjaJi
61,https://youtu.be/3EnLaJKhO2A?si=7gCDpVLnLz5KZhbG,2,890,इतनी शक्ति हमें देना दाता,Itni Shakti Humein Dena Data,Aarti|Success|Strength|DurjaJi
62,https://youtu.be/3Y1JGvieOBk?si=wIIGJG8nmjPlyBfv,2,143,कनकधारा स्तोत्र:,Kanakadhara Stotra:,Strotam|LakshmiJi
62,https://youtu.be/3Y1JGvieOBk?si=wIIGJG8nmjPlyBfv,2,577,कनकधारा स्तोत्र:,Kanakadhara Stotra:,LakshmiJi|Strotam
63,https://youtu.be/3_8Z1uqPWZ0?si=2Vlmkq5w0gw_xDCZ,2,8,वेदसार शिव स्तोत्रम्,Vedasar Shiv Stotram,Strotam|Shivji
63,https://youtu.be/3_8Z1uqPWZ0?si=2Vlmkq5w0gw_xDCZ,2,444,वेदसार शिव स्तोत्रम्,Vedasar Shiv Stotram,Shivji|Strotam
64,https://youtu.be/3dmYdRgJsJ4?si=G1IqQRXpQdgix2Pr,2,107,गजेन्द्र मोक्ष स्तोत्र:,Gajendra Moksha Stotra:,Strotam|VishnuJi
64,https://youtu.be/3dmYdRgJsJ4?si=G1IqQRXpQdgix2Pr,2,541,गजेन्द्र मोक्ष स्तोत्र:,Gajendra Moksha Stotra:,Strotam|VishnuJi
65,https://youtu.be/3yczGKnskts?si=--z5nTrp4XW8mSRd,2,122,अच्युतम केशवम कृष्ण दामोदरम,Achyutam Keshavam Krishna Damodaram,Bhajan|VishnuJi
65,https://youtu.be/3yczGKnskts?si=--z5nTrp4XW8mSRd,2,556,अच्युतम केशवम कृष्ण दामोदरम,Achyutam Keshavam Krishna Damodaram,Bhajan|VishnuJi
66,https://youtu.be/4PZzUru94JY?si=unI0BALTYhAIdzmS,2,43,बुद्धिर्बलं यशो धैर्यं निर्भयत्वमरोगता।,Buddhirbalam Yasho Dhairyam Nirbhayatvamarogata.,Shloka|HanumanJi
66,https://youtu.be/4PZzUru94JY?si=unI0BALTYhAIdzmS,2,479,बुद्धिर्बलं यशो धैर्यं निर्भयत्वमरोगता।,Buddhirbalam Yasho Dhairyam Nirbhayatvamarogata.,Shloka|HanumanJi|Strength
67,https://youtu.be/4lokTkaO9xs?si=C19AkxnlrW3NFtQ2,2,24,आखिर क्यों शिवपार्वती ने लिया था अर्धनारीश्वर रूप ?,Aakhir Kyon Shiv-Parvati Ne Liya Tha Ardhanarishwar Roop?,Katha|Shivji
67,https://youtu.be/4lokTkaO9xs?si=C19AkxnlrW3NFtQ2,2,460,आखिर क्यों शिवपार्वती ने लिया था अर्धनारीश्वर रूप ?,Aakhir Kyon Shiv-Parvati Ne Liya Tha Ardhanarishwar Roop?,Katha|Shivji
68,https://youtu.be/5JMFiNOxejY?si=owu81CB4a7qNA6-m,2,155,मेरे घर आओ मां लक्ष्मी,Mere Ghar Aao Maa Lakshmi,Bhajan|LakshmiJi
68,https://youtu.be/5JMFiNOxejY?si=owu81CB4a7qNA6-m,2,589,मेरे घर आओ मां लक्ष्मी,Mere Ghar Aao Maa Lakshmi,Bhajan|LakshmiJi
69,https://youtu.be/5arZWUzAQ2U?si=t1dIPuKyuZOw08Cb,2,667,कार्तिकेय मंत्र,Kartikeya Mantra,Katha|Strength|DurjaJi
69,https://youtu.be/5arZWUzAQ2U?si=t1dIPuKyuZOw08Cb,2,877,कार्तिकेय मंत्र,Kartikeya Mantra,Aarti|Strength|DurjaJi
70,https://youtu.be/61EGpAy4Ids?si=N2hWEO1airA1nztA,2,398,राधे राधे बरसाने वाली,Radhe Radhe Barsane Wali,Aarti|DurjaJi
70,https://youtu.be/61EGpAy4Ids?si=N2hWEO1airA1nztA,2,798,राधे राधे बरसाने वाली,Radhe Radhe Barsane Wali,Aarti|LoveAndRelationship|DurjaJi
71,https://youtu.be/6Ncyh3vwtQI?si=JS1uUNm_AsCNqZUZ,2,105,ॐ अचुताय नमः,Om Achyutaya Namah,Mantra|VishnuJi
71,https://youtu.be/6Ncyh3vwtQI?si=JS1uUNm_AsCNqZUZ,2,539,ॐ अचुताय नमः,Om Achyutaya Namah,Mantra|VishnuJi
72,https://youtu.be/6PfjQNc3J8M?si=G20iarXyjqTOP0wI,2,96,महाभारत लेखन कथा,Mahabharat Lekhan Katha,Katha|GaneshJi
72,https://youtu.be/6PfjQNc3J8M?si=G20iarXyjqTOP0wI,2,530,महाभारत कैसे लिखी गई ?,Mahabharat Kaise Likhi Gayi?,Katha|GaneshJi
73,https://youtu.be/6YC07U56lEE?si=yMIUoQan-D0osO7O,2,769,कात्यायनी मंत्र,Katyayani Mantra,Aarti|LoveAndRelationship|DurjaJi
73,https://youtu.be/6YC07U56lEE?si=yMIUoQan-D0osO7O,2,827,कात्यायनी स्तुति,Katyayani Stuti,Aarti|DurjaJi
74,https://youtu.be/6fl5JFL-SoA?si=uMzDR8I4B2c9dy8-,2,83,गजाननं श्लोक,Gajananm Shloka,Shloka|GaneshJi
74,https://youtu.be/6fl5JFL-SoA?si=uMzDR8I4B2c9dy8-,2,517,गजाननं भूतगणादि,Gajananm Bhuta Ganadi,Shloka|GaneshJi
75,https://youtu.be/7P7XuN_D2nQ?si=H9rP6H9jO-grHqXC,2,149,महालक्ष्म्यष्टकम्,Mahalakshmyashtakam,Ashtakam|LakshmiJi
75,https://youtu.be/7P7XuN_D2nQ?si=H9rP6H9jO-grHqXC,2,583,महालक्ष्म्यष्टकम्,Mahalakshmyashtakam,Ashtakam|LakshmiJi
76,https://youtu.be/7_YKhtWKfX8?si=AWwS-7AgfKFaduT9,2,134,गुरुवार व्रत कथा,Guruvar Vrat Katha,Katha|VishnuJi
76,https://youtu.be/7_YKhtWKfX8?si=AWwS-7AgfKFaduT9,2,568,गुरुवार व्रत कथा,Guruvar Vrat Katha,Katha|VishnuJi
77,https://youtu.be/ABNYMP9z8qk?si=EkfBRWlZWFeDBGaz,2,124,नमो नमो श्री नारायण जय बैकुण्ड बिहारी,Namo Namo Shri Narayan Jai Vaikunth Bihari,Bhajan|VishnuJi
77,https://youtu.be/ABNYMP9z8qk?si=EkfBRWlZWFeDBGaz,2,558,नमो नमो श्री नारायण जय बैकुण्ड बिहारी,Namo Namo Shri Narayan Jai Vaikunth Bihari,Bhajan|VishnuJi
78,https://youtu.be/AXDLxXIbxAs?si=61Ag66LJRXixtINz,2,44,हनुमान गायत्री,Hanuman Gayatri,Shloka|HanumanJi
78,https://youtu.be/AXDLxXIbxAs?si=61Ag66LJRXixtINz,2,480,हनुमान गायत्री,Hanuman Gayatri,Shloka|HanumanJi|Strength
79,https://youtu.be/AXDLxXIbxAs?si=LRLn7ZBIQYzSWhry,2,29,हनुमान गायत्री मंत्र:,Hanuman Gayatri Mantra:,Mantra|HanumanJi
79,https://youtu.be/AXDLxXIbxAs?si=LRLn7ZBIQYzSWhry,2,465,हनुमान गायत्री मंत्र:,Hanuman Gayatri Mantra:,Mantra|HanumanJi
80,https://youtu.be/AjCLVm6gKQc?si=acKj8AiCXoLASvM8,2,36,श्री हनुमान तांडव स्तोत्र,Shri Hanuman Tandav Stotra,Strotam|HanumanJi
80,https://youtu.be/AjCLVm6gKQc?si=acKj8AiCXoLASvM8,2,472,श्री हनुमान तांडव स्तोत्र,Shri Hanuman Tandav Stotra,HanumanJi|Strength|Strotam
81,https://youtu.be/B2Mbb_uUC8E?si=9o3n9FgDqedN50LH,2,686,सरस्वती बीज मंत्र,Saraswati Beej Mantra,Katha|Knowledge|Strength|DurjaJi
81,https://youtu.be/B2Mbb_uUC8E?si=9o3n9FgDqedN50LH,2,776,माँ सरस्वती मंत्र,Maa Saraswati Mantra,Aarti|DurjaJi
82,https://youtu.be/BIK_VYd2RQw?si=XrxIX1rsAAm4V_V9,2,852,सूर्य स्तुति,Surya Stuti,Aarti|DurjaJi
82,https://youtu.be/BIK_VYd2RQw?si=XrxIX1rsAAm4V_V9,2,885,आदित्य स्तुति,Aditya Stuti,Aarti|DurjaJi
83,https://youtu.be/BL5lLnsLUrA?si=tKilMUx3mU_eIVe5,2,160,लक्ष्मी जी की अवतार कथा |,Lakshmi Ji Ki Avatar Katha |,Katha|LakshmiJi
83,https://youtu.be/BL5lLnsLUrA?si=tKilMUx3mU_eIVe5,2,594,लक्ष्मी जी की अवतार कथा |,Lakshmi Ji Ki Avatar Katha |,Katha|LakshmiJi
84,https://youtu.be/BMHSi1dzXzs?si=rn151FPk0nrcDwwa,2,90,हे गौरी नंदन तुमको वन्दन,He Gauri Nandan Tumko Vandan,Bhajan|GaneshJi
84,https://youtu.be/BMHSi1dzXzs?si=rn151FPk0nrcDwwa,2,524,हे गौरी नंदन तुमको वन्दन,He Gauri Nandan Tumko Vandan,Bhajan|GaneshJi
85,https://youtu.be/BYDOl5Sm-HE?si=80FQdV8AYyPkhQOY,2,31,रुद्रावतार हनुमान मंत्र (मूल मंत्र:),Rudravatar Hanuman Mantra (Mool Mantra:),Mantra|HanumanJi
85,https://youtu.be/BYDOl5Sm-HE?si=80FQdV8AYyPkhQOY,2,467,रुद्रावतार हनुमान मंत्र (मूल मंत्र:),Rudravatar Hanuman Mantra (Mool Mantra:),Health|Happiness|Mantra|Strength|HanumanJi
86,https://youtu.be/BhwOproElxU?si=hlOKkSda3B3Cka2O,2,12,ॐ जय शिव ओंकारा,Om Jai Shiv Omkara,Aarti|Shivji
86,https://youtu.be/BhwOproElxU?si=hlOKkSda3B3Cka2O,2,448,ॐ जय शिव ओंकारा,Om Jai Shiv Omkara,Aarti|Shivji
87,https://youtu.be/BjvVJOS7xPE?si=NtPLuZzAbGNbe6gO,2,37,श्री आञ्जनेय द्वादशनाम स्तोत्रम्,Shri Anjaneya Dwadashnam Stotram,Strotam|HanumanJi
87,https://youtu.be/BjvVJOS7xPE?si=NtPLuZzAbGNbe6gO,2,473,श्री आञ्जनेय द्वादशनाम स्तोत्रम्,Shri Anjaneya Dwadashnam Stotram,HanumanJi|Strotam
88,https://youtu.be/C9EespXQCGE?si=IyEpmHHsEOLzOuXF,2,408,मेरा आपकी कृपा से,Mera Aapki Kripa Se,Aarti|DurjaJi
88,https://youtu.be/C9EespXQCGE?si=IyEpmHHsEOLzOuXF,2,894,मेरा आपकी कृपा से,Mera Aapki Kripa Se,Aarti|Success|Health|DurjaJi
89,https://youtu.be/CAc9h7oTjrM?si=oeZgKcwyJsEpKqOo,2,119,कायेन वाचा,Kayena Vacha,Shloka|VishnuJi|PoojaKeSamay
89,https://youtu.be/CAc9h7oTjrM?si=oeZgKcwyJsEpKqOo,2,553,कायेन वाचा,Kayena Vacha,Shloka|VishnuJi|PoojaKeSamay
90,https://youtu.be/CIl1O1GwOfk?si=l5pF_ixmqVuHcdOn,2,41,"अतुलितबलधामं हेमशैलाभदेहं,","Atulitbaladhamam Hemashailabhadeham,",Stuti|HanumanJi
90,https://youtu.be/CIl1O1GwOfk?si=l5pF_ixmqVuHcdOn,2,477,"अतुलितबलधामं हेमशैलाभदेहं,","Atulitbaladhamam Hemashailabhadeham,",HanumanJi|Stuti
91,https://youtu.be/Dlu4KGrnmZg?si=uNHWa9x_7eYIABar,2,53,वीर हनुमाना अति बलवाना,Veer Hanumana Ati Balwana,Bhajan|HanumanJi
91,https://youtu.be/Dlu4KGrnmZg?si=uNHWa9x_7eYIABar,2,489,वीर हनुमाना अति बलवाना,Veer Hanumana Ati Balwana,HanumanJi|Bhajan
92,https://youtu.be/EkAUXHqqaLk?si=c4jgf8zmawRwmVRl,2,108,लक्ष्मी नारायण स्तोत्र,Lakshmi Narayan Stotra,Strotam|VishnuJi
92,https://youtu.be/EkAUXHqqaLk?si=c4jgf8zmawRwmVRl,2,542,लक्ष्मी नारायण स्तोत्र,Lakshmi Narayan Stotra,Strotam|VishnuJi
93,https://youtu.be/FUpzgvsWkL8?si=XDpQmK9jpt227gC0,2,33,प्रमुख मंत्र:,Pramukh Mantra:,Mantra|HanumanJi
93,https://youtu.be/FUpzgvsWkL8?si=XDpQmK9jpt227gC0,2,469,प्रमुख मंत्र:,Pramukh Mantra:,Mantra|HanumanJi|Happiness|Health
94,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,2,332,ॐ ह्रीं दुं दुर्गायै नमः,Om Hreem Dum Durgayai Namah,Mantra|DurjaJi
94,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,2,662,दुर्गा दुःस्वप्न निवारण,Durga Duhswapna Nivaran,Katha|Strength|DurjaJi
95,https://youtu.be/H2r9M66CQPk?si=VK7SngiMM1nMQ2hZ,2,157,घर में पधारो लक्ष्मी मैया,Ghar Mein Padharo Lakshmi Maiya,Bhajan|LakshmiJi
95,https://youtu.be/H2r9M66CQPk?si=VK7SngiMM1nMQ2hZ,2,591,घर में पधारो लक्ष्मी मैया,Ghar Mein Padharo Lakshmi Maiya,Bhajan|LakshmiJi
96,https://youtu.be/HH_a6aRO1TE?si=oQ72oac9OI-c9FEL,2,40,संकटमोचन हनुमान अष्टक,Sankatmochan Hanuman Ashtak,Ashtakam|HanumanJi
96,https://youtu.be/HH_a6aRO1TE?si=oQ72oac9OI-c9FEL,2,476,संकटमोचन हनुमान अष्टक,Sankatmochan Hanuman Ashtak,Ashtakam|HanumanJi
97,https://youtu.be/HH_a6aRO1TE?si=rTY4-xxT-cJfpz4W,2,51,संकट मोचन नाम तिहारो,Sankat Mochan Naam Tiharo,Bhajan|HanumanJi
97,https://youtu.be/HH_a6aRO1TE?si=rTY4-xxT-cJfpz4W,2,487,संकट मोचन नाम तिहारो,Sankat Mochan Naam Tiharo,HanumanJi|Bhajan
98,https://youtu.be/HaRSDKZPQ3I?si=H1izhPc-mXQi_vT1,2,147,सर्वदेव कृत लक्ष्मी स्तोत्र,Sarvadeva Krit Lakshmi Stotra,Strotam|LakshmiJi
98,https://youtu.be/HaRSDKZPQ3I?si=H1izhPc-mXQi_vT1,2,581,सर्वदेव कृत लक्ष्मी स्तोत्र,Sarvadeva Krit Lakshmi Stotra,LakshmiJi|Strotam
99,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,2,640,शिव मानस स्तुति,Shiv Manas Stuti,Katha|Strength|DurjaJi
99,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,2,710,शिव मानस स्तुति,Shiv Manas Stuti,Katha|Knowledge|DurjaJi
100,https://youtu.be/HdFD5S7pdtw?si=LGbLbPv5GY_tE3Ab,2,13,ध्यान श्लोक (पूजा हेतु),Dhyan Shlok (Puja Hetu),Shloka|Shivji
100,https://youtu.be/HdFD5S7pdtw?si=LGbLbPv5GY_tE3Ab,2,449,ध्यान श्लोक (पूजा हेतु),Dhyan Shlok (Puja Hetu),Shloka|Shivji
101,https://youtu.be/HeqiNrjiCfk?si=EyUBWgbK16-rLLp0,2,736,महालक्ष्मी गायत्री,Mahalakshmi Gayatri,Katha|Wealth|DurjaJi
101,https://youtu.be/HeqiNrjiCfk?si=EyUBWgbK16-rLLp0,2,913,लक्ष्मी गायत्री,Lakshmi Gayatri,Aarti|Wealth|DurjaJi
102,https://youtu.be/HeqiNrjiCfk?si=euAnm4LHlwCrPpSH,2,137,लक्ष्मी गायत्री मंत्र,Lakshmi Gayatri Mantra,Mantra|LakshmiJi
102,https://youtu.be/HeqiNrjiCfk?si=euAnm4LHlwCrPpSH,2,571,लक्ष्मी गायत्री मंत्र,Lakshmi Gayatri Mantra,Mantra|LakshmiJi
103,https://youtu.be/HhLUl36i2gs?si=Qbhw_Rvjr7barqml,2,130,नरसिंह अवतार और प्रह्लाद की कथा,Narsingh Avatar Aur Prahlad Ki Katha,Katha|VishnuJi
103,https://youtu.be/HhLUl36i2gs?si=Qbhw_Rvjr7barqml,2,564,नरसिंह अवतार और प्रह्लाद की कथा,Narsingh Avatar Aur Prahlad Ki Katha,Katha|VishnuJi
104,https://youtu.be/HkdHyXjagiU?si=4GOKIUcqQY6_aHZB,2,139,ॐ धनाय नमो नमः,Om Dhanaya Namo Namah,Mantra|LakshmiJi
104,https://youtu.be/HkdHyXjagiU?si=4GOKIUcqQY6_aHZB,2,573,ॐ धनाय नमो नमः,Om Dhanaya Namo Namah,Mantra|LakshmiJi
105,https://youtu.be/IJfsaSWM7vg?si=dEF6K1qP5r5Mh6vZ,2,56,राम-हनुमान मिलाप,Ram-Hanuman Milap,Katha|HanumanJi
105,https://youtu.be/IJfsaSWM7vg?si=dEF6K1qP5r5Mh6vZ,2,492,भगवान श्री राम और हनुमान जी का प्रथम मिलाप,Bhagwan Shri Ram Aur Hanuman Ji Ka Pratham Milap,HanumanJi|Katha
106,https://youtu.be/IfpaqbjwW6Y?si=0Q_-WTElzyLcpNwT,2,54,हनुमान जन्म कथा,Hanuman Janm Katha,Katha|HanumanJi
106,https://youtu.be/IfpaqbjwW6Y?si=0Q_-WTElzyLcpNwT,2,490,हनुमान जन्म कथा,Hanuman Janm Katha,HanumanJi|Katha
107,https://youtu.be/Ik_zhFLWVA0?si=cC6xuVXf48XoS0dP,2,133,शालिग्राम बनने की कथा,Shaligram Banne Ki Katha,Katha|VishnuJi
107,https://youtu.be/Ik_zhFLWVA0?si=cC6xuVXf48XoS0dP,2,567,शालिग्राम बनने की कथा,Shaligram Banne Ki Katha,Katha|VishnuJi
108,https://youtu.be/Im5TK-glA9M?si=HrtM-508EyU_APJO,2,104,शान्ताकारं भुजगशयनं पद्मनाभं सुरेशं,Shantakaram Bhujagashayanam Padmanabham Suresham,Mantra|VishnuJi
108,https://youtu.be/Im5TK-glA9M?si=HrtM-508EyU_APJO,2,538,शान्ताकारं भुजगशयनं पद्मनाभं सुरेशं,Shantakaram Bhujagashayanam Padmanabham Suresham,Mantra|VishnuJi
109,https://youtu.be/JCU2B7718PY?si=YHivudgRSSDMI3uY,2,127,सत्यनारायण व्रत कथा:,Satyanarayan Vrat Katha:,Katha|VishnuJi
109,https://youtu.be/JCU2B7718PY?si=YHivudgRSSDMI3uY,2,561,सत्यनारायण व्रत कथा:,Satyanarayan Vrat Katha:,Katha|VishnuJi
110,https://youtu.be/JGi64RoqZ9g?si=LzuKJAoqe1TsPcav,2,57,हनुमान जनम कथा,Hanuman Janm Katha,Katha|HanumanJi
110,https://youtu.be/JGi64RoqZ9g?si=LzuKJAoqe1TsPcav,2,493,हनुमान जनम कथा,Hanuman Janm Katha,HanumanJi|Katha
111,https://youtu.be/JfXPpBVPkcU?si=fMvP8aJMsyMYOHU3,2,11,शिव स्तुति,Shiv Stuti,Stuti|Shivji
111,https://youtu.be/JfXPpBVPkcU?si=fMvP8aJMsyMYOHU3,2,447,शिव स्तुति,Shiv Stuti,Happiness|Stuti|Shivji
112,https://youtu.be/KP_dAI4k1Dg?si=ssSVFPUldb97cxGY,2,91,गजानन कर दो बेड़ा पार,Gajaanana Kar Do Beda Paar,Bhajan|GaneshJi
112,https://youtu.be/KP_dAI4k1Dg?si=ssSVFPUldb97cxGY,2,525,हे गौरी नंदन तुमको वंदन,He Gauri Nandan Tumko Vandan,Bhajan|GaneshJi
113,https://youtu.be/LG28JZIvNsc?si=aHLn3k0UYaxwBxWH,2,117,नमोऽस्त्वनन्ताय,Namostvanantaya,Shloka|VishnuJi
113,https://youtu.be/LG28JZIvNsc?si=aHLn3k0UYaxwBxWH,2,551,नमोऽस्त्वनन्ताय,Namostvanantaya,Shloka|VishnuJi
114,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG,2,632,दक्षिणमूर्ति स्तोत्रम,Dakshinamurti Stotram,Katha|Knowledge|DurjaJi
114,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG,2,701,दक्षिणमूर्ति स्तोत्र,Dakshinamurti Stotra,Katha|Knowledge|DurjaJi
115,https://youtu.be/Ly_Md1OOyTE?si=nCT-_G7dkRiPuF7QQ,2,4,शिव स्तुति मंत्र,Shiv Stuti Mantra,Mantra|Shivji
115,https://youtu.be/Ly_Md1OOyTE?si=nCT-_G7dkRiPuF7QQ,2,440,शिव स्तुति मंत्र,Shiv Stuti Mantra,Mantra|Happiness|Shivji
116,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,2,172,शनि चालीसा,Shani Chalisa,Chalisa|ShaniiDevJi
116,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,2,677,शनि चालीसा,Shani Chalisa,Katha|DurjaJi
117,https://youtu.be/MMVH6vPr2mo?si=jIy2ahvcXaIKa1xJ,2,150,महा लक्ष्मी स्तुति,Maha Lakshmi Stuti,Stuti|LakshmiJi
117,https://youtu.be/MMVH6vPr2mo?si=jIy2ahvcXaIKa1xJ,2,584,महा लक्ष्मी स्तुति,Maha Lakshmi Stuti,Stuti|LakshmiJi
118,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,2,201,श्री राम चालीसा,Shri Ram Chalisa,Chalisa|Ramji
118,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,2,678,राम चालीसा,Ram Chalisa,Katha|DurjaJi
119,https://youtu.be/MuVrsDfgwI0?si=TpM7uKaIrn00Acbk,2,99,श्रीमन नारायण नारायण हरी हरी,Shriman Narayan Narayan Hari Hari,Mantra|VishnuJi
119,https://youtu.be/MuVrsDfgwI0?si=TpM7uKaIrn00Acbk,2,533,श्रीमन नारायण नारायण हरी हरी,Shriman Narayan Narayan Hari Hari,Mantra|VishnuJi
120,https://youtu.be/MuVrsDfgwI0?si=ttg63rMJqtDATiJg,2,123,श्रीमन नारायण नारायण हरी हरी,Shriman Narayan Narayan Hari Hari,Bhajan|VishnuJi
120,https://youtu.be/MuVrsDfgwI0?si=ttg63rMJqtDATiJg,2,557,श्रीमन नारायण नारायण हरी हरी,Shriman Narayan Narayan Hari Hari,Bhajan|VishnuJi
121,https://youtu.be/My9aRwekYGk?si=jbP4Jiv89W7Ij-D7,2,26,12 ज्योतिर्लिंग की कथाएँ क्या है?,12 Jyotirling Ki Kathayein Kya Hai?,Katha|Shivji
121,https://youtu.be/My9aRwekYGk?si=jbP4Jiv89W7Ij-D7,2,462,12 ज्योतिर्लिंग की कथाएँ क्या है?,12 Jyotirling Ki Kathayein Kya Hai?,Katha|Shivji
122,https://youtu.be/NE3SWh9_vR4?si=z8FGFGAzZeFHBd2I,2,857,विष्णु स्तुति,Vishnu Stuti,Aarti|DurjaJi
122,https://youtu.be/NE3SWh9_vR4?si=z8FGFGAzZeFHBd2I,2,889,विष्णु स्तुति,Vishnu Stuti,Aarti|Wealth|DurjaJi
123,https://youtu.be/OhF0O9nb5t8?si=FNJNYprwyEwqcGsC,2,32,आंजनेय मंत्र,Anjaneya Mantra,Mantra|HanumanJi
123,https://youtu.be/OhF0O9nb5t8?si=FNJNYprwyEwqcGsC,2,468,आंजनेय मंत्र,Anjaneya Mantra,Mantra|HanumanJi|Strength
124,https://youtu.be/PHYOoKN1eRA?si=ss-wUy5JBBGT5IWO,2,74,तुलसीदास कृत श्री गणेश स्तुति,Tulsidas Krit Shri Ganesh Stuti,Stuti|GaneshJi
124,https://youtu.be/PHYOoKN1eRA?si=ss-wUy5JBBGT5IWO,2,508,तुलसीदास कृत श्री गणेश स्तुति,Tulsidas Krit Shri Ganesh Stuti,Stuti|GaneshJi
125,https://youtu.be/PT1CwFIoc98?si=xAYsyfQq1WC7E0z_,2,215,ठुमक चलत रामचंद्र बाजत पैंजनिया,Thumak Chalat Ramchandra Bajat Painjaniya,Bhajan|Ramji
125,https://youtu.be/PT1CwFIoc98?si=xAYsyfQq1WC7E0z_,2,931,ठुमक चलत रामचंद्र,Thumak Chalat Ramchandra,Aarti|DurjaJi
126,https://youtu.be/PYhoZ9zUFNA?si=BZ6-5dOq0gfaUpBH,2,162,दीपावली की कथा:,Deepawali Ki Katha:,Katha|LakshmiJi
126,https://youtu.be/PYhoZ9zUFNA?si=BZ6-5dOq0gfaUpBH,2,596,दीपावली की कथा:,Deepawali Ki Katha:,Katha|LakshmiJi
127,https://youtu.be/PvdeDNeCiQc?si=GEiACiPyXCFv9oen,2,635,कृष्ण अष्टकम,Krishna Ashtakam,Katha|DurjaJi
