youtube_url,youtube_video_id,tags,occurrence_count,line_numbers,titles
https://youtu.be/EvfGBluQkSk?si=7z6NrixCl74aIvH_,EvfGBluQkSk,Ashtakam|Katha|Peace|Wealth,3,766|1373|1502,राम अष्टकम
https://youtu.be/EvzntcbyjFU?si=hm8jdvkNsk7IYzFJ,EvzntcbyjFU,Katha|Shloka|Wealth,2,1290|1372,विष्णु सहस्रनाम
https://youtu.be/EwTppFPdFV4?si=ER3GE0FWkeR8dZXB,EwTppFPdFV4,Knowledge|Strotam,1,888,मेधा सूक्त स्तोत्र
https://youtu.be/FCbDRLU0Myo?si=IoI0iDvLF12CGPQt,FCbDRLU0Myo,DurjaJi|Stuti,1,629,ब्रह्माकृत देवी स्तुति
https://youtu.be/FEQubnAZXNg?si=wgGHeAtzk-LuOioV,FEQubnAZXNg,Katha|Wealth,1,1530,राम-दूत मंत्र
https://youtu.be/FOzo1SxVxAg?si=dVlzuPfVGyDEcJtC,FOzo1SxVxAg,Shloka|Wealth,1,1114,सूर्य आरोग्य मंत्र
https://youtu.be/FUpzgvsWkL8?si=IR8jegQlpVL8NtTl,FUpzgvsWkL8,Shloka|Wealth,1,1168,हनुमान स्वास्थ्य
https://youtu.be/FUpzgvsWkL8?si=XDpQmK9jpt227gC0,FUpzgvsWkL8,HanumanJi|Katha|Mantra|Wealth,2,88|1529,प्रमुख मंत्र: | स्वास्थ्य मंत्र
https://youtu.be/FUpzgvsWkL8?si=qjtBffQzDjZu3rmc,FUpzgvsWkL8,Shloka|Wealth,1,1117,हनुमान स्वास्थ्य मंत्र
https://youtu.be/FVdX-ZhTR4w?si=4dtkjJ7jPjADBS8i,FVdX-ZhTR4w,Aarti|Ramji,1,415,आरती श्री रामायण जी की
https://youtu.be/FkDW6dXWO28?si=-CWnd9BTactQtoaP,FkDW6dXWO28,Knowledge|Shloka,1,908,विद्या श्लोक
https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,GHBynIok2Lo,DurjaJi|Mantra|Strength,2,597|808,दुर्गा दुःस्वप्न निवारण | ॐ ह्रीं दुं दुर्गायै नमः
https://youtu.be/GM-1L-Hglnw?si=_teScPV7tR8KzYXg,GM-1L-Hglnw,DurjaJi|Katha,1,662,महिषासुर वध की कथा:
https://youtu.be/GiUkwTxsaYA?si=cScu8MSnQaP0GaX3,GiUkwTxsaYA,Katha|Wealth,1,1481,गणपति बप्पा मोरया (Title)
https://youtu.be/GiUkwTxsaYA?si=tAnNkeZ1LrxBim0v,GiUkwTxsaYA,Bhajan|GaneshJi,1,504,"मेरे मन मंदिर में तुम भगवान रहे,"
https://youtu.be/Gtfufkz68KM?si=exIeaIdkt21gExXk,Gtfufkz68KM,Bhajan|Ramji,1,429,रघुपति राघव राजा राम
https://youtu.be/H2r9M66CQPk?si=VK7SngiMM1nMQ2hZ,H2r9M66CQPk,Bhajan|LakshmiJi,1,326,घर में पधारो लक्ष्मी मैया
https://youtu.be/HH_a6aRO1TE?si=k0J6WxtRY4t4yhi1,HH_a6aRO1TE,Ashtakam|Strength|Strotam|Wealth,2,836|1203,हनुमान अष्टक | हनुमान अष्टकम
https://youtu.be/HH_a6aRO1TE?si=kxNH5n_ZR6TlNb72,HH_a6aRO1TE,Katha|Wealth,1,1538,संकट मोचन हनुमानाष्टक
https://youtu.be/HH_a6aRO1TE?si=oQ72oac9OI-c9FEL,HH_a6aRO1TE,Ashtakam|HanumanJi,1,111,संकटमोचन हनुमान अष्टक
https://youtu.be/HH_a6aRO1TE?si=rTY4-xxT-cJfpz4W,HH_a6aRO1TE,Bhajan|HanumanJi,1,135,संकट मोचन नाम तिहारो
https://youtu.be/HHtMKIeMBAk?si=eUWok9Kg2Onxu6Il,HHtMKIeMBAk,Katha|Wealth,1,1437,शिव पार्वती विवाह की संपूर्ण कथा
https://youtu.be/HPHadXO2MGY?si=iKiM45I8JobFPtp2,HPHadXO2MGY,Knowledge|Shloka,1,915,सुभाषित 2
https://youtu.be/HSmjdnH8gQs?si=o6UWgxSp3h1GflBN,HSmjdnH8gQs,Chalisa|Wealth,1,1238,जय हनुमान ज्ञान गुन सागर
https://youtu.be/HaRSDKZPQ3I?si=H1izhPc-mXQi_vT1,HaRSDKZPQ3I,LakshmiJi|Strotam,1,301,सर्वदेव कृत लक्ष्मी स्तोत्र
https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,HblVEP-ecEo,Knowledge|Peace|Stuti,2,777|896,शिव मानस स्तुति
https://youtu.be/Hcljk3ygbVc?si=oQ__JrPUy6l5dJrn,Hcljk3ygbVc,Ramji|Shloka,1,421,रामाय रामभद्राय रामचन्द्राय वेधसे। रघुनाथाय नाथाय सीतायाः पतये नमः॥
https://youtu.be/HdFD5S7pdtw?si=LGbLbPv5GY_tE3Ab,HdFD5S7pdtw,Shivji|Shloka,1,54,ध्यान श्लोक (पूजा हेतु)
https://youtu.be/HeqiNrjiCfk?si=EyUBWgbK16-rLLp0,HeqiNrjiCfk,Shloka|Wealth,2,931|1264,महालक्ष्मी गायत्री | लक्ष्मी गायत्री
https://youtu.be/HeqiNrjiCfk?si=euAnm4LHlwCrPpSH,HeqiNrjiCfk,LakshmiJi|Mantra,1,288,लक्ष्मी गायत्री मंत्र
https://youtu.be/HhLUl36i2gs?si=Qbhw_Rvjr7barqml,HhLUl36i2gs,Katha|VishnuJi,1,276,नरसिंह अवतार और प्रह्लाद की कथा
https://youtu.be/Hi1sTa68g7o?si=RZw4weog997o8jQH,Hi1sTa68g7o,Chalisa|Strength,1,849,नृसिंह चालीसा
https://youtu.be/HkdHyXjagiU?si=4GOKIUcqQY6_aHZB,HkdHyXjagiU,LakshmiJi|Mantra,1,290,ॐ धनाय नमो नमः
https://youtu.be/I8nSdrQiSTM?si=oMwUWlaloJ60zBpr,I8nSdrQiSTM,Stuti|Wealth,1,1034,हरि बिन कोई न तेरा
https://youtu.be/IHyTxAR51Ow?si=s3YaBX3DMcnlWt3a,IHyTxAR51Ow,Bhajan|DurjaJi,1,655,मैया का चोला है रंगला
https://youtu.be/IJfsaSWM7vg?si=dEF6K1qP5r5Mh6vZ,IJfsaSWM7vg,HanumanJi|Katha,1,142,भगवान श्री राम और हनुमान जी का प्रथम मिलाप
https://youtu.be/IKGvPex_NQM?si=1DrV4jmYl-n-B0rm,IKGvPex_NQM,Mantra|Wealth,1,925,कुबेर मंत्र
https://youtu.be/IKGvPex_NQM?si=wE8sis6qTbHLMdVg,IKGvPex_NQM,Shloka|Wealth,1,973,यक्षाय कुबेराय वैश्रवणाय धनधान्याधिपतये
https://youtu.be/IKGvPex_NQM?si=xMEMFFJwC-anq-r8,IKGvPex_NQM,Shloka|Wealth,1,1190,कुबेर मंत्र
https://youtu.be/IMtvmQr5o5I?si=l3Ya9JbkB2GCi9RB,IMtvmQr5o5I,GaneshJi|Stuti,1,477,श्री गणेश पञ्चरत्न
https://youtu.be/ISURgmavEAc?si=Ytk5EqWInYj2tffi,ISURgmavEAc,Aarti|Wealth,1,962,माँ अन्नपूर्णा आरती
https://youtu.be/IfpaqbjwW6Y?si=0Q_-WTElzyLcpNwT,IfpaqbjwW6Y,HanumanJi|Katha,1,140,हनुमान जन्म कथा
https://youtu.be/Ik_zhFLWVA0?si=VDJeXDG4eTL8qrcf,Ik_zhFLWVA0,Katha|Wealth,1,1047,तुलसी-शालिग्राम
https://youtu.be/Ik_zhFLWVA0?si=cC6xuVXf48XoS0dP,Ik_zhFLWVA0,Katha|VishnuJi,1,279,शालिग्राम बनने की कथा
https://youtu.be/Im5TK-glA9M?si=9nkexVkWvXGF3cUA,Im5TK-glA9M,Peace|Stuti|Wealth,5,776|1017|1072|1145|1215,नारायण स्तुति
https://youtu.be/Im5TK-glA9M?si=HrtM-508EyU_APJO,Im5TK-glA9M,Mantra|VishnuJi,1,227,शान्ताकारं भुजगशयनं पद्मनाभं सुरेशं
https://youtu.be/J5cllhBiAV0?si=eZFJ95kTQoYeJ4UH,J5cllhBiAV0,Aarti|Ramji,1,413,श्री रामचंद्र जी की आरती:
https://youtu.be/JCU2B7718PY?si=YHivudgRSSDMI3uY,JCU2B7718PY,Katha|VishnuJi,1,273,सत्यनारायण व्रत कथा:
https://youtu.be/JGi64RoqZ9g?si=LzuKJAoqe1TsPcav,JGi64RoqZ9g,HanumanJi|Katha,1,143,हनुमान जनम कथा
https://youtu.be/JGi64RoqZ9g?si=rwucrFkEivitDdFo,JGi64RoqZ9g,Katha|Wealth,1,1558,हनुमान जन्म कथा
https://youtu.be/JIazMEU8_mA?si=RL-ZsSegD_ZJq3ni,JIazMEU8_mA,GaneshJi|Katha,1,513,"जानिये कैसे जन्म हुआ देवी रिद्धि-सिद्धि का, कैसे हुआ श्री गणेश से विवाह"
https://youtu.be/JSVctoNlPKs?si=W7kvcuUvTsv_KM5A,JSVctoNlPKs,Peace|Shloka|VishnuJi,2,263|752,त्वमेव माता च पिता त्वमेव
https://youtu.be/JfXPpBVPkcU?si=fMvP8aJMsyMYOHU3,JfXPpBVPkcU,Shivji|Stuti,1,43,शिव स्तुति
https://youtu.be/K3oE-h8Lgxk?si=H2NeiSvZDFyeitvU,K3oE-h8Lgxk,KrishnaJi|Strotam,1,533,श्री कृष्ण अष्टोत्तर शतनाम स्तोत्र (108 नाम)
https://youtu.be/KHQGmOCP7hQ?si=L4kZDdZJP8wnbERN,KHQGmOCP7hQ,Ashtakam|DurjaJi,1,624,भवानी अष्टकम
https://youtu.be/KI03fvJNUTk?si=D9xeAlbhH0zw2l0M,KI03fvJNUTk,GaneshJi|Shloka,1,495,सुमुखश्चैकदन्तश्च कपिलो गजकर्णकः ।लम्बोदरश्च विकटो विघ्ननाशो विनायकः ॥
https://youtu.be/KP_dAI4k1Dg?si=ssSVFPUldb97cxGY,KP_dAI4k1Dg,Bhajan|GaneshJi,1,206,गजानन कर दो बेड़ा पार
https://youtu.be/Kdz0DzHoh_c?si=c_D5ejrJH2mP4nDv,Kdz0DzHoh_c,GaneshJi|Mantra,1,453,ॐ लम्बोदराय नमः
https://youtu.be/L1thhiT_Hq0?si=p77WkcVu8MRuE5Mk,L1thhiT_Hq0,Katha|Wealth,1,1350,अपराजिता मंत्र
