youtube_video_id,tags,occurrence_count,unique_url_count,sample_url,line_numbers,titles
RM8VZu4aFFA,BhojanSePehle,1,1,https://youtube.com/shorts/RM8VZu4aFFA?si=hcKNCncaQbr3yGl6,696,अन्नपूर्णा स्तुति
RYqJ5w-GrfM,Bhajan|GaneshJi,1,1,https://youtu.be/RYqJ5w-GrfM?si=7iTLrOhIb63mpAAA,499,देवा श्री गणेशा
RjhWu8pb7DQ,Knowledge|Stuti,1,1,https://youtu.be/RjhWu8pb7DQ?si=S6kq1SUlsBfnVw3G,898,ब्रह्मा स्तुति
RlNJspksnbg,LoveAndRelationship|Ramji|Stuti,2,2,https://youtu.be/RlNJspksnbg?si=RCael-63gpq5zKU4,410|1012,जानकी स्तुति | सीता स्तुति
RqWyAbDZkxg,BhojanKeBaad,1,1,https://youtu.be/RqWyAbDZkxg?si=FTezx_rtvlQGO4hP,701,कृतज्ञता
RsBjj-D9yNA,Janmashtami|Katha,1,1,https://youtu.be/RsBjj-D9yNA?si=V-Ft5Yq0hG1iLEl7,1340,कालिया नाग मर्दन
S6HFRZmZrTI,Bhajan|MahaShivratri,1,1,https://youtu.be/S6HFRZmZrTI?si=l6hw1fGuaYEXLM0K,1426,मन मेरा मंदिर शिव मेरी पूजा
S980-z1qx3g,MahaShivratri|Shivji|Strength|Strotam,3,2,https://youtu.be/S980-z1qx3g?si=mdxNJBopqX3nNpBz,12|833|1410,शिव तांडव स्तोत्र | शिव तांडव स्तोत्रम (संक्षिप्त अंश - रावण रचित) [1] | शिव ताण्डव स्तोत्र
SMBeENVIFjk,Bhajan|KrishnaJi,1,1,https://youtu.be/SMBeENVIFjk?si=WUZ0mVEySHXROaQ2,578,मीठे रस से भरयोड़ी राधारानी लागे
SQcX9sUnkP4,Katha|ShaniiDevJi,1,1,https://youtu.be/SQcX9sUnkP4?si=qSFF_V0Drj9D7Iyx,377,शनिदेव के जन्म की महान कथा
SQlglZOlZVI,Mantra|Strength,1,1,https://youtu.be/SQlglZOlZVI?si=LyMXWu1-GYr77UH0,815,बगलामुखी बीज मंत्र
SVO3zWQVbIQ,Aarti|DurjaJi,1,1,https://youtu.be/SVO3zWQVbIQ?si=g0bAIqtMwdXLbBew,638,आरती शीतला माता की
SVvds0DcG9o,LoveAndRelationship|Strotam,1,1,https://youtu.be/SVvds0DcG9o?si=MMDOAIQtFUGfmMbP,1001,पार्वती स्तोत्र
TTVAyS9wOV4,Aarti|DurjaJi,1,1,https://youtu.be/TTVAyS9wOV4?si=lwrEOKvRzRWGLKkD,636,जय सरस्वती माता
TXXioV0_9-o,Shivji|Strotam,1,1,https://youtu.be/TXXioV0_9-o?si=wEaulnEEeYWdA4C5,25,शिव महिम्न स्तोत्र:
TplRlUULXz8,Bhajan|Shivji,1,1,https://youtu.be/TplRlUULXz8?si=w-ebBCmQx88smeOh,59,सुबह सुबह ले शिव का नाम
Tssx17scqO4,GaneshChaturthi|GaneshJi|Strotam,3,3,https://youtu.be/Tssx17scqO4?si=WWEOC-sAGbJPwWoB,164|462|1458,गणेश अथर्वशीर्ष | गणेश अथर्वशीर्ष:
U2Eoov4alUA,Katha|KrishnaJi,1,1,https://youtu.be/U2Eoov4alUA?si=ac_jo8SuW3a-_23H,586,सुदामा चरित्र
U5XZNBFMFm4,Janmashtami|Mantra,1,1,https://youtube.com/shorts/U5XZNBFMFm4?si=ZQOWvCHdZfFJKL7h,1306,संतान गोपाल मंत्र
U6GsNZbJoCg,LoveAndRelationship|Stuti,1,1,https://youtu.be/U6GsNZbJoCg?si=scgaeQU6MLSYdZNJ,1011,राधा स्तुति
U7WIOZyTEaQ,Mantra|VishnuJi,1,1,https://youtu.be/U7WIOZyTEaQ?si=sdZ_Z-n3qy3JFTNU,222,ॐ विष्णवे नमः
U88tnB0H1xI,GaneshJi|Mantra,1,1,https://youtu.be/U88tnB0H1xI?si=2-HbuGny0YDj6tfC,452,ॐ हस्ति पिशाचि लिख स्वाहा
UH-qlhvW7A4,Katha|LakshmiJi,1,1,https://youtu.be/UH-qlhvW7A4?si=Ua4KCJHZXkykQOJt,332,वैभव लक्ष्मी व्रत कथा
UHtAU58ELkE,LoveAndRelationship|Mantra,1,1,https://youtu.be/UHtAU58ELkE?si=yxeapbxaw_kJ1bNd,983,क्लीं बीज मंत्र
UIvpNrP4WQs,Bhajan|DurjaJi,1,1,https://youtu.be/UIvpNrP4WQs?si=TYg6D7vN9AGO-z1B,652,"चलो बुलावा आया है, माता ने बुलाया है"
UJZZyryDK00,Peace|Stuti|SubahUthteHi,2,2,https://youtu.be/UJZZyryDK00?si=pS4DwK9XFn84QOnQ,676|773,कर दर्शन स्तुति | करादर्शनम्
URoRSBBZFgg,Katha|VishnuJi,1,1,https://youtu.be/URoRSBBZFgg?si=T85HrSjmY0jyqqr3,275,दशावतार कथा:
UUAJFjov7Xo,Bhajan|DurjaJi,1,1,https://youtu.be/UUAJFjov7Xo?si=PVM9wcbMaKarr7VK,656,मन लेके आया माता रानी के भवन में
UbUKRuDcapk,Knowledge|Strotam,1,1,https://youtu.be/UbUKRuDcapk?si=-_8bpLLypMLurt3U,879,अगस्त्य रचित सरस्वती स्तोत्र
UdrEhU_jLyk,Knowledge|Shloka,1,1,https://youtu.be/UdrEhU_jLyk?si=QZ85FFVF-TgBfXdT,910,भगवद गीता
UkT5eHWOIjQ,LoveAndRelationship|Strotam|Wealth,2,2,https://youtu.be/UkT5eHWOIjQ?si=mbNXv4_wRxfFKtJ6,944|1006,अन्नपूर्णा स्तोत्र
UqQgZSu8bqg,Bhajan|ShaniiDevJi,1,1,https://youtu.be/UqQgZSu8bqg?si=_5Z7nj5e6baEJvaU,373,शनि देव तुम्हारे चरणों में
Uv2p2kTnlH8,Mantra|VishnuJi,1,1,https://youtu.be/Uv2p2kTnlH8?si=FYYRnfJoBZIy0LmR,226,तन्नो विष्णुः प्रचोदयात्॥
V1-7O0EPaJk,HanumanJi|Strotam,1,1,https://youtu.be/V1-7O0EPaJk?si=0-xX1NUeG-kZ76qS,94,मारुती स्तोत्र
V5bvJlR38xE,Diwali|Katha,1,1,https://youtu.be/V5bvJlR38xE?si=Cmm8uCXgEtB9CWux,1295,नरकासुर वध
V6bdNotAvpo,GaneshJi|Katha,1,1,https://youtu.be/V6bdNotAvpo?si=9hIdxzdEVzGvDDFg,510,गणेश जी ने कुबेर का घमंड कैसे तोडा
VYCZdEaHLCE,GaneshJi|Katha,1,1,https://youtu.be/VYCZdEaHLCE?si=VW3FFZDKm2dzI8oX,212,सबसे पहले गणेश भगवान् की पूजा क्यों करते है
Vb06G2bDFkE,Mantra|VishnuJi,1,1,https://youtu.be/Vb06G2bDFkE?si=mxsOg_3XgD0DSJQi,219,द्वादशाक्षर मंत्र
Vowqo1DSL8g,Chalisa|Strength,1,1,https://youtu.be/Vowqo1DSL8g?si=0nF5g06RFXpeDbUV,847,काली चालीसा
VpkLjMDcucg,Health|Strotam,1,1,https://youtu.be/VpkLjMDcucg?si=2-MzQkTgTAUVFDs-,1132,दुर्गा आपदुद्धारक स्तोत्र
Vwyo62x9yC4,Mantra|Peace,1,1,https://youtu.be/Vwyo62x9yC4?si=M6kkN6Ue85KVUV8i,741,असतो मा
W8_pcfb0Mgk,SoneSePehle,1,1,https://youtube.com/shorts/W8_pcfb0Mgk?si=Nb9rTpxGI6TMzTDo,720,शयन मंत्र
W9GywBEmin0,Katha|LakshmiJi,1,1,https://youtu.be/W9GywBEmin0?si=Y8MZZLmQalTE_osa,334,माँ लक्ष्मी और राजा बलि की कथा
WCcW1Efq3W4,Shloka|Success|Wealth,2,1,https://youtu.be/WCcW1Efq3W4?si=-ql30mOBC_JbYjXP,972|1247,उद्यमेन हि सिध्यन्ति कार्याणि न मनोरथैः | संकल्प श्लोक
WFBpMrcaxXA,Bhajan|GaneshJi,1,1,https://youtu.be/WFBpMrcaxXA?si=XJBNsWCipgSiL04x,502,सुनो गणपति बाप्पा मौर्या
Wa0K7gf7BUs,Aarti|DurjaJi,1,1,https://youtu.be/Wa0K7gf7BUs?si=NHJofs11z4hjbs9d,637,आरती विन्ध्येश्वरी माता की
WawKv8E20KA,GaneshChaturthi|Mantra,1,1,https://youtu.be/WawKv8E20KA?si=x3wVEkjdEi04Isk0,1448,सिद्धि विनायक मंत्र
Wc3Ng3y4KL0,KrishnaJi|Stuti,1,1,https://youtu.be/Wc3Ng3y4KL0?si=Udob2a9WMS6kOpua,549,कुन्ती स्तुति
WcwEhTTriss,Knowledge|Shloka,1,1,https://www.youtube.com/live/WcwEhTTriss?si=Dh9sO1uTln8j1gZz,911,सुभाषित
WocBegF7_p0,Bhajan|Health,1,1,https://youtu.be/WocBegF7_p0?si=LcPrq90-IixgpXKt,1154,कितना प्यारा है श्रृंगार
WqiKUywr55o,Janmashtami|KrishnaJi|Mantra,2,1,https://youtu.be/WqiKUywr55o?si=sx_88WGHIxnkZoNM,524|1307,कृष्ण बीज मंत्र | ॐ क्लीं कृष्णाय नमः
WyHFSjN0miU,Chalisa|GaneshChaturthi|GaneshJi|Strength|Success|Wealth,6,2,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR,176|471|856|953|1222|1460,गणेश चालीसा | श्री गणेश चालीसा
X6rKpVJoxaQ,Aarti|DurjaJi,1,1,https://youtu.be/X6rKpVJoxaQ?si=4bKv512qTO2pl7fJ,640,माता चामुंडा देवी जी की आरती
XAxNnRPoyiU,Diwali|Knowledge|Mantra|Stuti|VishnuJi,3,1,https://youtu.be/XAxNnRPoyiU?si=SzEsaZlOfS48Hd-b,252|899|1268,विष्णु वंदना | विष्णु स्तुति (शान्ताकारं..) | श्री विष्णु स्तुति
XIOhPTccsJQ,HanumanJayanti|Strotam,1,1,https://youtu.be/XIOhPTccsJQ?si=TaveHhRToZourDau,1542,मारुति स्तोत्र
XJqKbDxAa3U,Bhajan|Janmashtami|KrishnaJi,2,1,https://youtu.be/XJqKbDxAa3U?si=8QX2YAec4EyoDiPP,573|1331,श्याम तेरी बंसी पुकारे राधा नाम
XhxvcnExPNQ,GaneshJi|Strotam,2,2,https://youtu.be/XhxvcnExPNQ?si=nfh___BHqMxP2wv1,172|464,गणेश अष्टोत्तर शतनाम स्तोत्र | गणेश अष्टोत्तर शतनाम स्तोत्र:
XiMzBSu9l6U,ShaniiDevJi|Strotam,1,1,https://youtu.be/XiMzBSu9l6U?si=jFA_091ue8XvG4Ck,348,शनि पीडाहर स्तोत्र
XtTG7iT7H3g,Bhajan|Happiness|LoveAndRelationship,2,1,https://youtu.be/XtTG7iT7H3g?si=QwuObktBmdhoY9ZT,1026|1088,श्यामा आन बसो
Xx1Cn67LaEE,Bhajan|DurjaJi,1,1,https://youtu.be/Xx1Cn67LaEE?si=FGsgWDyBnyKTM23T,654,भेजा है बुलावा तूने शेरावालिये
XznbEuVKbnM,Health|Shloka,1,1,https://youtu.be/XznbEuVKbnM?si=LcYYZQU9j-q5szJI,1166,धन्वंतरि श्लोक
XzqJUoSDHZU,Bhajan|Happiness|Janmashtami|KrishnaJi,3,1,https://youtu.be/XzqJUoSDHZU?si=8-LAQkUg8tq7ov6T,572|1093|1329,छोटी छोटी गईया | छोटी छोटी गईया छोटे छोटे ग्वाल
YD0eXOX6gbo,DurjaJi|Strength|Strotam,2,1,https://youtu.be/YD0eXOX6gbo?si=imwcbkJIn2dnyT97,607|832,अर्गला स्तोत्र | श्री अर्गला स्तोत्रम
Yafs12RHYqw,Katha,1,1,https://youtu.be/Yafs12RHYqw?si=DFgZFimu47Z3K-Ye,144,हनुमान जी रक्षा कैसे करते हैं ?
YdGV6Y91a1Q,Knowledge|Mantra,1,1,https://youtu.be/YdGV6Y91a1Q?si=SgK661pEhKb9OUBe,873,प्रज्ञा वर्धन मंत्र
YdLl-NUNFfU,GaneshJi|Katha,1,1,https://youtu.be/YdLl-NUNFfU?si=t6rZyAy36jBLB7J9,514,श्री गणेश के एकदंत अवतार की कहानी ।
Ylxbl767w_w,Bhajan|VishnuJi,1,1,https://youtu.be/Ylxbl767w_w?si=2tEunpeyYL5Rxs1d,270,हरी आ जाओ एक बार
Yof1Vrh5TK0,DurjaJi|Health|Mantra|Stuti|Success,3,1,https://youtu.be/Yof1Vrh5TK0?si=s3diaEG-5Tn4r_2c,596|1142|1216,दुर्गा स्तुति | सर्वमंगल मांगल्ये शिवे सर्वार्थ साधिके। शरण्ये त्र्यम्बके गौरी नारायणि नमोऽस्तुते॥
Yuex2EnsGiY,Aarti|Bhajan|Diwali|GaneshJi|Janmashtami,5,2,https://youtu.be/Yuex2EnsGiY?si=0_Pq00ZXiWo3JeVx,188|486|1274|1284|1317,जय गणेश जय गणेश देवा | जय गणेश देवा | श्री गणेश जी की आरती
Z6qY7bZI3jk,Happiness|Shloka,1,1,https://youtube.com/shorts/Z6qY7bZI3jk?si=dLnC6mUncXWL2P2K,1105,भक्ति श्लोक
Z9JLAy20J2M,Knowledge|Shloka,1,1,https://youtu.be/Z9JLAy20J2M?si=LYnXlNrvxAd7pEoO,917,वैदिक मंत्र
ZKfNOYMKXI0,Mantra|Wealth,1,1,https://youtu.be/ZKfNOYMKXI0?si=zYx2HfGOp3vV5N5M,929,कनकधारा बीज मंत्र
ZSdGIRPRca0,GaneshChaturthi|Strotam,1,1,https://youtu.be/ZSdGIRPRca0?si=JCfj8Mp_WSFKabzU,1462,ऋणमोचन गणेश स्तोत्र
ZTs6tcgm0lE,KrishnaJi|Strotam,1,1,https://youtu.be/ZTs6tcgm0lE?si=zJdwNIS-eYe8GMet,532,मुकुंद माला स्तोत्र
Zagf46kv7p8,HanumanJayanti|Happiness|Mantra|Success,3,1,https://youtu.be/Zagf46kv7p8?si=adpqwJ6tLsIAHHr0,1062|1185|1525,हनुमान मंत्र | हनुमान मूल मंत्र
ZdBVEV5u2To,DurjaJi|Shloka|Wealth,2,1,https://youtu.be/ZdBVEV5u2To?si=em-5O2iYoV9z50BF,644|975,सर्वमङ्गलमाङ्गल्ये शिवे सर्वार्थसाधिके | सर्वमङ्गलमाङ्गल्ये शिवे सर्वार्थसाधिके। शरण्ये त्र्यम्बके गौरि नारायणि नमोऽस्तु ते॥
Zdcth9NndEA,Happiness|Janmashtami|KrishnaJi|Mantra|Peace,4,1,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP,522|734|1057|1304,महामंत्र | हरे कृष्ण महामंत्र
ZibumRoU-J8,Peace|Shloka,1,1,https://youtu.be/ZibumRoU-J8?si=DNHUdgTSuJi_9UCH,790,ईशावास्य उपनिषद
ZkKStVgGEJY,Bhajan|Dussehra|RamNavami|Ramji,3,2,https://youtu.be/ZkKStVgGEJY?si=3ByfjplaH0mUbK5v,431|1378|1509,नगरी हो अयोध्या सी
ZswQ9qUMDTs,Bhajan|GaneshJi,1,1,https://youtu.be/ZswQ9qUMDTs?si=JCy5lg1H5mtQ_5JL,203,संकट हर लो मंगल कर दो
ZxAZksjaUUU,Bhajan|Shivji,1,1,https://youtu.be/ZxAZksjaUUU?si=pFBqlNlDgtv6Qwxu,63,शंकर तेरी जटा में बहती है गंगधारा
_35QngzzdEQ,Katha,1,1,https://youtu.be/_35QngzzdEQ?si=l9SidSRJ4C7GTyks,141,"शक्ति, भक्ति और बुद्धि के देव हनुमान जी को समझिए |"
_7gdZWrPQX8,GaneshJi|Shloka,1,1,https://youtu.be/_7gdZWrPQX8?si=FCARIs6d0jt8PzT0,493,"गजाननं भूत गणादि सेवितं, कपित्थ जम्बू फल चारू भक्षणम् । उमासुतं शोक विनाशकारकम्, नमामि विघ्नेश्वर पाद पंकजम् ॥"
_97POkIQ_kQ,HanumanJi|Mantra,1,1,https://youtu.be/_97POkIQ_kQ?si=2Nyp0GAVtCXv1eOf,89,रक्षा कवच मंत्र:
_9mbammZPdU,Katha|Ramji,1,1,https://youtu.be/_9mbammZPdU?si=n-ByLRdXdeMlpmHp,438,श्री राम जन्म कथा:
_A4sg_F1Za4,DurjaJi|Stuti,1,1,https://youtu.be/_A4sg_F1Za4?si=ha8pQ_NJgTiJwJvV,631,सिद्धिदात्री स्तुति
_NgJw_JU0N0,Aarti|GaneshJi,1,1,https://youtu.be/_NgJw_JU0N0?si=xxET0DfzB9lul_dc,191,जय देव जय देव जय मंगलमूर्ती
_TGfTsdHi0c,Shloka|VishnuJi,1,1,https://youtu.be/_TGfTsdHi0c?si=S1p1qdhJL2vCsEl6,262,सशंखचक्रं सकिरीटकुण्डलं
_fGRay5SF5k,NahaneKeBaad,1,1,https://youtube.com/shorts/_fGRay5SF5k?si=NRI8iKUB1ASVK3nK,692,तुलसी प्रार्थना
_oOQ5UYKAKo,Aarti|GaneshJi,1,1,https://youtu.be/_oOQ5UYKAKo?si=LHHmXG1Si_5d1Gky,192,आरती सिद्धिविनायक जी की
_zWa1AjW_C4,Katha|LoveAndRelationship,1,1,https://youtu.be/_zWa1AjW_C4?si=iIy5LCzFbQXUxqlq,1040,राम-सीता वनवास कथा
a5qd1rCqkvI,GaneshJi|Mantra,1,1,https://youtu.be/a5qd1rCqkvI?si=s5oYDC9M7BF8gZIn,157,ॐ लम्बोदराय नमः
a8mYn1pQFME,Chalisa|Strength,1,1,https://youtu.be/a8mYn1pQFME?si=-IMBK_e91qYazf_B,848,भैरव चालीसा
aH2ipOQ1_bU,GaneshJi|Strotam,2,2,https://youtu.be/aH2ipOQ1_bU?si=O2s_vctg1Roye0xu,168|463,ऋणहर्ता गणेश स्तोत्र | ऋणहर्ता गणेश स्तोत्र:
aLKLcvJZ2Hc,Chalisa|Diwali|LakshmiJi|Strength|Success,4,1,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK,305|858|1223|1285,लक्ष्मी चालीसा | श्री लक्ष्मी चालीसा
aOHRIfSBjwY,SubahUthteHi,1,1,https://youtube.com/shorts/aOHRIfSBjwY?si=zMFYh2Zdz7XqFqEC,679,मंगल स्मरण मंत्र
aR1g92A_5gQ,Mantra|Ramji,1,1,https://youtu.be/aR1g92A_5gQ?si=Ae8UK15_LC0l8fX3,390,राम रामेति रामेति रमे रामे मनोरमे। सहस्त्रनाम तत्सुल्यं रामनाम वरानने॥
aRHDmzWFPdo,Bhajan|LakshmiJi,1,1,https://youtu.be/aRHDmzWFPdo?si=rRwqcCmyV9MQrXkS,328,शुभ लाभ धन वैभव दाता जय
aT9TP5CrLJg,Bhajan|Happiness,1,1,https://youtu.be/aT9TP5CrLJg?si=3F3TthXHK_-4sHAJ,1090,भर दे रे श्याम झोली
aTFeZxXkL78,GaneshChaturthi|GaneshJi|Health|Strotam|Success|Wealth,6,5,https://youtu.be/aTFeZxXkL78?si=HFj5YBPqHTqebgZi,162|460|943|1130|1195|1457,गणेश संकटनाशन स्तोत्र | भक्तावासं स्मरेन्नित्यं आयुःकामार्थसिद्धये | श्री संकटनाशन गणेश स्तोत्र | संकट नाशन गणेश स्तोत्र | संकटनाशन गणेश स्तोत्र
adxlvgEH10Y,Katha|KrishnaJi,1,1,https://youtu.be/adxlvgEH10Y?si=REKtFgT6xzkRzPjN,585,श्रीकृष्ण ने किया कंस का वध
agqwzb3YzQ0,GaneshChaturthi|Happiness|Health|LoveAndRelationship|Mantra|Stuti|Success,5,1,https://youtu.be/agqwzb3YzQ0?si=XnSUpCXTo4pmEzDK,1020|1071|1144|1208|1453,गजानन मंत्र | गणेश स्तुति
ap8oVmjD3xY,Katha|LoveAndRelationship,1,1,https://youtu.be/ap8oVmjD3xY?si=9uYb0-Hyab8tDv9-,1045,उषा-अनिरुद्ध कथा
auyzyuKCpL0,Chalisa|Wealth,1,1,https://youtu.be/auyzyuKCpL0?si=E_RDoIahVN6_-lTw,952,कुबेर चालीसा
av3Vf23CRqc,Katha,1,1,https://youtu.be/av3Vf23CRqc?si=hRrw_iHsdMJ8WfIw,145,जब हनुमान जी चले लंका माता जानकी को खोजने |
av9FFShVYBU,GaneshChaturthi|GaneshJi|Strotam,2,2,https://youtu.be/av9FFShVYBU?si=Ad06fEsAnohtH32q,170|1464,गणेश कवच | श्री गणेश कवच:
awGyMNeThgQ,Bhajan|MahaShivratri,1,1,https://youtu.be/awGyMNeThgQ?si=ADmIyULOAZL2gy7C,1428,नगर में जोगी आया
ayj0Gm6RTg8,GaneshJi|Stuti,1,1,https://youtu.be/ayj0Gm6RTg8?si=JCPQw6jvbztxQbwn,479,गजाननं भूत गणादि सेवितं
b-NuoK3gfuc,Shloka|Success,1,1,https://youtube.com/shorts/b-NuoK3gfuc?si=PHObrCIYkVvrbSJ6,1243,विजय श्लोक
b5T-oidQLAM,KrishnaJi|Mantra,1,1,https://youtu.be/b5T-oidQLAM?si=JDp71GyzjmCfIrCP,528,ॐ क्लीं ग्लौं क्लीं श्यामलांगाय नमः
bHVtLb9ulLI,DurjaJi|Strotam,1,1,https://youtu.be/bHVtLb9ulLI?si=QSFicf7SbPqwDAj0,615,देव्यपराधक्षमापन स्तोत्र
bQrYmTfw59Q,GaneshJi|Shloka,1,1,https://youtu.be/bQrYmTfw59Q?si=h7eoNNv6DhDZhGuT,197,अगजानन पद्मार्कं गजाननमहर्निशम्। अनेकदन्तं भक्तानां एकदन्तमुपास्महे॥
bUzIW_KDJ5Y,HanumanJayanti|Katha,1,1,https://youtu.be/bUzIW_KDJ5Y?si=Ar0hLSyd5OzOyU-Q,1559,हनुमान जयंती कथा
bZ-Zrc-GPoc,Bhajan|Dussehra|RamNavami|Ramji,3,3,https://youtu.be/bZ-Zrc-GPoc?si=b8J0Kore8Q3bJWmI,432|1382|1513,राम जी की निकली सवारी
bc1obsjb58c,LoveAndRelationship|Mantra|Peace|Shivji|Strength,4,1,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw,5|733|817|990,पंचाक्षरी मन्त्र | रुद्र मंत्र | शिव मंत्र | सर्व सुरक्षा मंत्र
bcs4geISuy0,Diwali|Happiness|LakshmiJi|Mantra|Peace|Success|Wealth,7,2,https://youtu.be/bcs4geISuy0?si=-BYP11FJGKAQ7fk3,286|744|924|1061|1182|1260|1261,कुबेर मंत्र | महालक्ष्मी बीज मंत्र | महालक्ष्मी मंत्र | लक्ष्मी बीज मंत्र | लक्ष्मी मंत्र
bhJ8_EqziNY,Bhajan|Ramji,1,1,https://youtu.be/bhJ8_EqziNY?si=FKZ8NHKTs6R1lRUW,433,भजमन राम चरण सुखदाई
bo62sjQ0CmE,Aarti|Bhajan|GaneshChaturthi|GaneshJi,2,2,https://youtu.be/bo62sjQ0CmE?si=0zcZrViLINirsSiD,190|1478,शेंदूर लाल चढ़ायो अच्छा गजमुख को | सिंदूर लाल चढ़ायो
bwTk15-oRys,Strength|Strotam,1,1,https://youtu.be/bwTk15-oRys?si=f4hVOcSw7hJxd58b,823,दुर्गा सप्तश्लोकी
c0J1WntPaDg,Aarti|Diwali|Wealth,2,2,https://youtu.be/c0J1WntPaDg?si=MKuPTGQBJ6wKVF5s,961|1276,कुबेर जी की आरती | श्री कुबेर आरती
c6NhHI-nOW0,Bhajan|GaneshJi,1,1,https://youtu.be/c6NhHI-nOW0?si=KvNW6DMPNdcX9kLy,207,गणपति पहला तुम्हे प्रणाम है
cArR7W_jJZo,Knowledge|Stuti,1,1,https://youtu.be/cArR7W_jJZo?si=z1WuUejVE4IlmvIW,893,सरस्वती वंदना (या कुन्देन्दु..)
cG3JrHzTFUo,Knowledge|Mantra,1,1,https://youtu.be/cG3JrHzTFUo?si=3xJWfMZDihEPRP59,871,बुध ग्रह मंत्र
cMhYGo0T2nY,Peace|Stuti,1,1,https://youtu.be/cMhYGo0T2nY?si=pRQzRi7ZNpSUe4nN,779,विष्णु मंगल स्तुति
cNL_XKugiMQ,Knowledge|Strotam,1,1,https://youtu.be/cNL_XKugiMQ?si=B_w8t1pnEnVIbajQ,887,सरस्वती द्वादश नाम स्तोत्र
cNvPNnhiSo8,MahaShivratri|Strotam,1,1,https://youtu.be/cNvPNnhiSo8?si=8xy43ALgaQcYsQV-,1418,वेदसार शिव स्तोत्र
cdc_bgVMkOs,Bhajan|KrishnaJi,1,1,https://youtu.be/cdc_bgVMkOs?si=iecRdyTDMAfElETW,575,कन्हैया ले चल परली पार
cdlS1XC3Gus,DurjaJi|Mantra,1,1,https://youtu.be/cdlS1XC3Gus?si=k-Ox-2oKGYu1DiOb,595,नवार्ण मंत्र
ceFwFtgdSmc,Peace|Shloka,1,1,https://youtu.be/ceFwFtgdSmc?si=7aiIUrGPwDm9uLT7,793,शांति पाठ
cidhzMLBUPQ,GaneshChaturthi|GaneshJi|Mantra,2,1,https://youtu.be/cidhzMLBUPQ?si=fXMWhEu5ZeeOpj3l,451|1447,विनायक मंत्र | ॐ वक्रतुण्डाय हुम्
cqzJBHFeI0Y,Ramji|Shloka,1,1,https://youtu.be/cqzJBHFeI0Y?si=ahqCNpljz7KMS64U,420,नीलाम्बुजश्यामलकोमलांगं सीतासमारोपितवामभागम्। पाणौ महासायकचारुचापं नमामि रामं रघुवंशनाथम्॥
cuSGy5SuVtA,Strotam|Wealth,1,1,https://youtu.be/cuSGy5SuVtA?si=A8nPscCPd5cXWYal,945,इन्द्राक्षी स्तोत्र
d-jNUB84poM,Bhajan|Success,1,1,https://youtu.be/d-jNUB84poM?si=9KzaBmCLsS10eoyb,1235,जग में सुंदर हैं दो नाम
d-zWzSTNOMo,Katha|Shivji,1,1,https://youtu.be/d-zWzSTNOMo?si=8Gtyc3crPXZxHvXM,66,सम्पूर्ण शिव पुराण सार
dHaorYzhsMQ,Diwali|Katha,1,1,https://youtu.be/dHaorYzhsMQ?si=-1r8kafoFsK3S4_k,1283,मैया लक्ष्मी जी की अमृतवाणी
dUJG4REgj8o,Janmashtami,1,1,https://youtu.be/dUJG4REgj8o?si=FEiQaZGLOw08y30s,1328,नंद के आनंद भयो जय कन्हैया लाल की
dUtIRqj23YQ,LoveAndRelationship|Stuti,1,1,https://youtu.be/dUtIRqj23YQ?si=a5BLdB6m1ACieT8D,1010,पार्वती स्तुति
dVTUUtOHUCA,Aarti|DurjaJi|Dussehra|Strotam,3,2,https://youtu.be/dVTUUtOHUCA?si=Kos_i0o8NA3VrmOj,635|1362|1370,"अम्बे तू है जगदम्बे काली | अम्बे तू है जगदम्बे काली, जय दुर्गे खप्पर वाली | महिषासुर मर्दिनी"
dheA6Pqjtm4,Bhajan|KrishnaJi,1,1,https://youtu.be/dheA6Pqjtm4?si=RiRbLmj8Bev2rpIx,577,बड़ी देर भई नन्दलाला
dkVlpm1mKFI,Diwali|GaneshChaturthi|GaneshJi|Mantra,4,2,https://youtu.be/dkVlpm1mKFI?si=crdKp9jnOOfpOZx7,154|457|1259|1449,गणेश गायत्री | गणेश गायत्री मंत्र
dnCE-kSHES0,Bhajan|Happiness|Janmashtami|LoveAndRelationship|Success,4,2,https://youtu.be/dnCE-kSHES0?si=cYpIjXtwIhaE19YB,1033|1083|1231|1333,ऐसी लागी लगन | ऐसी लागी लगन मीरा हो गई मगन
e3K3BREwxRQ,Bhajan|ShaniiDevJi,1,1,https://youtu.be/e3K3BREwxRQ?si=dfzljU4OEcbG3KLp,372,श्री शनिदेव अमृतवाणी
e3tWzWydNeY,Katha|LoveAndRelationship,1,1,https://youtu.be/e3tWzWydNeY?si=0XBD9T2ROK6zls0j,1048,हनुमान-राम भक्ति
e7KzbCXk1lE,Health|Mantra,1,1,https://youtu.be/e7KzbCXk1lE?si=giRiDC8Uht1ntqGk,1120,शिव आरोग्य मंत्र
eH89BxWg9P4,Bhajan|HanumanJayanti,2,2,https://youtu.be/eH89BxWg9P4?si=0zOcU8tr43L7aj2q,136|1550,बजरंग बली मेरी नाव चली
eXSq8m8CqGc,Bhajan|Ramji,1,1,https://youtu.be/eXSq8m8CqGc?si=3f43U1aXfPAM58Hi,435,मन में राम बसा ले
