file,index,title_hi,title_en,urls,old_tags,new_tags,resolution
Mantra-Aur_audio_automation/new-tracks-payload.json,510,गणेश अथर्वशीर्ष:,Ganesh Atharvashirsha:,https://youtu.be/Tssx17scqO4?si=uOt96Cx7Sz5DPI5b,GaneshJi|Katha|Strotam|Wealth,GaneshJi|Strotam,title_match:1.000|line:164
Mantra-Aur_audio_automation/new-tracks-payload.json,512,श्री गणेश कवच:,Shri Ganesh Kavach:,https://youtu.be/av9FFShVYBU?si=Ad06fEsAnohtH32q,GaneshJi|Katha|Strotam|Wealth,GaneshJi|Strotam,title_match:1.000|line:170
Mantra-Aur_audio_automation/new-tracks-payload.json,515,श्री गणेश चालीसा,Shri Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=pCUb4V5RltoNG-DB,Chalisa|GaneshJi|Katha|Strength|Wealth,Chalisa|GaneshJi,title_match:1.000|line:176
Mantra-Aur_audio_automation/new-tracks-payload.json,516,श्री गणेशपञ्चरत्नम्,Shri Ganeshpancharatnam,https://youtu.be/vYFOV9nj-_w?si=r49ExtqDfppGq1cg,Ashtakam|GaneshJi|Katha|Knowledge|Strotam|Wealth,Ashtakam|GaneshJi,title_match:1.000|line:179
Mantra-Aur_audio_automation/new-tracks-payload.json,520,जय गणेश जय गणेश देवा,Jai Ganesh Jai Ganesh Deva,https://youtu.be/Yuex2EnsGiY?si=SN2TjtMVVhHmp7gl,Aarti|GaneshJi|Katha|Shloka|Wealth,Aarti|GaneshJi,title_match:1.000|line:188
Mantra-Aur_audio_automation/new-tracks-payload.json,521,सुखकर्ता दुखहर्ता वार्ता विघ्नाची,Sukhakarta Dukhaharta Varta Vighnachi,https://youtu.be/gFr5p5AyuD0?si=QD5VW5nRGb8TXEFJ,Aarti|GaneshJi|Katha|Wealth,Aarti|GaneshJi,title_match:1.000|line:189
Mantra-Aur_audio_automation/new-tracks-payload.json,522,शेंदूर लाल चढ़ायो अच्छा गजमुख को,Shendur Lal Chadhayo Achchha Gajmukh Ko,https://youtu.be/bo62sjQ0CmE?si=t1lAn32pD2F23gVQ,Aarti|GaneshJi|Katha|Wealth,Aarti|GaneshJi,title_match:1.000|line:190
Mantra-Aur_audio_automation/new-tracks-payload.json,526,गजाननं भूतगणादि,Gajananm Bhuta Ganadi,https://youtu.be/6fl5JFL-SoA?si=uMzDR8I4B2c9dy8-,GaneshJi|Knowledge|Shloka|Stuti,Knowledge|Stuti,title_match:0.200|line:894
Mantra-Aur_audio_automation/new-tracks-payload.json,530,घर में पधारो गजानंद जी मेरे घर में पधारो,Ghar Mein Padharo Gajanand Ji Mere Ghar Mein Padharo,https://youtu.be/nLUmRxc6140?si=tDzujtf2OLcvCbDf,Bhajan|GaneshJi|Katha|Wealth,Bhajan|GaneshJi,title_match:1.000|line:202
Mantra-Aur_audio_automation/new-tracks-payload.json,532,तेरी जय हो गणेश,Teri Jai Ho Ganesh,https://youtu.be/enalr0CvqVM?si=WMYDWThqcqx9a4pP,Bhajan|GaneshJi|Katha|Wealth,Bhajan|GaneshJi,title_match:1.000|line:204
Mantra-Aur_audio_automation/new-tracks-payload.json,541,ॐ नमो नारायणाय,Om Namo Narayanaya,https://youtu.be/BLn-f2DZN4Y?si=tdz0GGjNGQIWYzX4,Mantra|Peace|VishnuJi,Mantra|VishnuJi,title_match:1.000|line:220
Mantra-Aur_audio_automation/new-tracks-payload.json,542,श्रीमन नारायण नारायण हरी हरी,Shriman Narayan Narayan Hari Hari,https://youtu.be/MuVrsDfgwI0?si=TpM7uKaIrn00Acbk,Bhajan|Mantra|VishnuJi,Mantra|VishnuJi,title_match:1.000|line:221
Mantra-Aur_audio_automation/new-tracks-payload.json,547,शान्ताकारं भुजगशयनं पद्मनाभं सुरेशं,Shantakaram Bhujagashayanam Padmanabham Suresham,https://youtu.be/Im5TK-glA9M?si=HrtM-508EyU_APJO,Mantra|Peace|Stuti|VishnuJi|Wealth,Mantra|VishnuJi,title_match:1.000|line:227
Mantra-Aur_audio_automation/new-tracks-payload.json,549,विष्णु सहस्रनाम स्तोत्रम्:,Vishnu Sahasranama Stotram:,https://youtu.be/zKC17254flc?si=1RLal5iLIRaiuuMb,Strength|Strotam|VishnuJi,Strotam|VishnuJi,title_match:1.000|line:232
Mantra-Aur_audio_automation/new-tracks-payload.json,551,लक्ष्मी नारायण स्तोत्र,Lakshmi Narayan Stotra,https://youtu.be/EkAUXHqqaLk?si=c4jgf8zmawRwmVRl,Strotam|VishnuJi|Wealth,Strotam|VishnuJi,title_match:1.000|line:235
Mantra-Aur_audio_automation/new-tracks-payload.json,553,नारायण सुक्तम,Narayan Suktam,https://youtu.be/vLP6gdiDbOU?si=jO6MgHWC3vJEyRrd,Strotam|VishnuJi|Wealth,Strotam|VishnuJi,title_match:1.000|line:238
Mantra-Aur_audio_automation/new-tracks-payload.json,555,श्री हरि स्तोत्रम्,Shri Hari Stotram,https://youtu.be/gsHIPGDctJ0?si=0M-JKLTSQ47e8TaB,Peace|Strotam|VishnuJi,Strotam|VishnuJi,title_match:1.000|line:242
Mantra-Aur_audio_automation/new-tracks-payload.json,558,श्री विष्णु स्तुति,Shri Vishnu Stuti,https://youtu.be/XAxNnRPoyiU?si=SzEsaZlOfS48Hd-b,Knowledge|Shloka|Stuti|VishnuJi|Wealth,Stuti|VishnuJi,title_match:1.000|line:252
Mantra-Aur_audio_automation/new-tracks-payload.json,559,ओम जय जगदीश हरे,Om Jai Jagdish Hare,https://youtu.be/NE3SWh9_vR4?si=oJOVnsbkOB7Qxw5b,Aarti|Katha|Shloka|Stuti|VishnuJi|Wealth,Aarti|VishnuJi,title_match:1.000|line:256
Mantra-Aur_audio_automation/new-tracks-payload.json,561,यदा यदा ही धर्मस्य,Yada Yada Hi Dharmasya,https://youtu.be/1AOgbhmP0ig?si=41xOtRemY_fBbdT2,KrishnaJi|Shloka|VishnuJi,Shloka|VishnuJi,title_match:1.000|line:260
Mantra-Aur_audio_automation/new-tracks-payload.json,562,कायेन वाचा,Kayena Vacha,https://youtu.be/CAc9h7oTjrM?si=oeZgKcwyJsEpKqOo,Shloka|VishnuJi|PoojaKeSamay,Shloka|VishnuJi,title_match:1.000|line:261
Mantra-Aur_audio_automation/new-tracks-payload.json,564,त्वमेव माता च पिता त्वमेव,Tvameva Mata Cha Pita Tvameva,https://youtu.be/JSVctoNlPKs?si=W7kvcuUvTsv_KM5A,Peace|Shloka|VishnuJi,Shloka|VishnuJi,title_match:1.000|line:263
Mantra-Aur_audio_automation/new-tracks-payload.json,565,अच्युतम केशवम कृष्ण दामोदरम,Achyutam Keshavam Krishna Damodaram,https://youtu.be/3yczGKnskts?si=--z5nTrp4XW8mSRd,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Bhajan|VishnuJi,title_match:1.000|line:266
Mantra-Aur_audio_automation/new-tracks-payload.json,566,श्रीमन नारायण नारायण हरी हरी,Shriman Narayan Narayan Hari Hari,https://youtu.be/MuVrsDfgwI0?si=ttg63rMJqtDATiJg,Bhajan|Mantra|VishnuJi,Mantra|VishnuJi,title_match:1.000|line:221
Mantra-Aur_audio_automation/new-tracks-payload.json,576,शालिग्राम बनने की कथा,Shaligram Banne Ki Katha,https://youtu.be/Ik_zhFLWVA0?si=cC6xuVXf48XoS0dP,Katha|VishnuJi|Wealth,Katha|VishnuJi,title_match:1.000|line:279
Mantra-Aur_audio_automation/new-tracks-payload.json,578,महालक्ष्मी बीज मंत्र,Mahalakshmi Beej Mantra,https://youtu.be/bcs4geISuy0?si=iIlUMsgUwP0VAQdf,Katha|LakshmiJi|Mantra|Peace|Shloka|Wealth,LakshmiJi|Mantra,title_match:1.000|line:286
Mantra-Aur_audio_automation/new-tracks-payload.json,579,ॐ श्री महालक्ष्म्यै नमः,Om Shri Mahalakshmyai Namah,https://youtu.be/g_czAYo3MKQ?si=gMXItXZe4oVrD-co,LakshmiJi|Mantra|Wealth,LakshmiJi|Mantra,title_match:1.000|line:287
Mantra-Aur_audio_automation/new-tracks-payload.json,580,लक्ष्मी गायत्री मंत्र,Lakshmi Gayatri Mantra,https://youtu.be/HeqiNrjiCfk?si=euAnm4LHlwCrPpSH,LakshmiJi|Mantra|Shloka|Wealth,LakshmiJi|Mantra,title_match:1.000|line:288
Mantra-Aur_audio_automation/new-tracks-payload.json,581,श्री सिद्ध लक्ष्मी मंत्र,Shri Siddha Lakshmi Mantra,https://youtu.be/m8hvtU9Lzzk?si=Y9IBp48e1VidVKd4,LakshmiJi|Mantra|Wealth,LakshmiJi|Mantra,title_match:1.000|line:289
Mantra-Aur_audio_automation/new-tracks-payload.json,585,श्री सूक्तम:,Shri Suktam:,https://youtu.be/OC7LQxuhQUU?si=Dk4q0uGOrbCSfm7I,LakshmiJi|Shloka|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:295
Mantra-Aur_audio_automation/new-tracks-payload.json,586,कनकधारा स्तोत्र:,Kanakadhara Stotra:,https://youtu.be/3Y1JGvieOBk?si=wIIGJG8nmjPlyBfv,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:297
Mantra-Aur_audio_automation/new-tracks-payload.json,587,लक्ष्मी हृदय स्तोत्र,Lakshmi Hridaya Stotra,https://youtu.be/phOoGvDu_h4?si=XKx4FvAb65DYm0Vv,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:298
Mantra-Aur_audio_automation/new-tracks-payload.json,588,महालक्ष्मी कवच,Mahalakshmi Kavach,https://youtu.be/OvimStyyQWI?si=SwrQDOQ7f47RApTT,LakshmiJi|Shloka|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:299
Mantra-Aur_audio_automation/new-tracks-payload.json,589,अष्टलक्ष्मी स्तोत्र,Ashtalakshmi Stotra,https://youtu.be/qb5EuozSWA0?si=1DOqyZO7j9BrmhKi,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:300
Mantra-Aur_audio_automation/new-tracks-payload.json,591,श्री लक्ष्मी चालीसा,Shri Lakshmi Chalisa,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK,Chalisa|LakshmiJi|Shloka|Strength|Wealth,Chalisa|LakshmiJi,title_match:1.000|line:305
Mantra-Aur_audio_automation/new-tracks-payload.json,596,नमस्तेऽस्तु महामाये,Namastestu Mahamaye,https://youtu.be/RDWtngDhknA?si=6BoczvScrpmaOros,LakshmiJi|Shloka|Strotam|Wealth,LakshmiJi|Shloka,title_match:0.250|line:320
Mantra-Aur_audio_automation/new-tracks-payload.json,603,लक्ष्मी जी की अवतार कथा |,Lakshmi Ji Ki Avatar Katha |,https://youtu.be/BL5lLnsLUrA?si=tKilMUx3mU_eIVe5,Katha|LakshmiJi|Wealth,Katha|LakshmiJi,title_match:1.000|line:331
Mantra-Aur_audio_automation/new-tracks-payload.json,615,शनि चालीसा,Shani Chalisa,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,Chalisa|ShaniiDevJi|Strength,Chalisa|ShaniiDevJi,title_match:1.000|line:351
Mantra-Aur_audio_automation/new-tracks-payload.json,631,ॐ रामाय नमः,Om Ramaya Namah,https://youtu.be/CA8RcKyO0Y4?si=lQGTY9Ov96Uhu8JI,Katha|Mantra|Ramji|Wealth,Mantra|Ramji,title_match:1.000|line:385
Mantra-Aur_audio_automation/new-tracks-payload.json,632,ॐ राम रामाय नमः,Om Ram Ramaya Namah,https://youtu.be/-YVDlWff_5o?si=gNU9ViaghJWwBl-E,Katha|Mantra|Ramji|Wealth,Mantra|Ramji,title_match:1.000|line:386
Mantra-Aur_audio_automation/new-tracks-payload.json,633,श्री राम जय राम जय जय राम,Shri Ram Jai Ram Jai Jai Ram,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0,Katha|Mantra|Peace|Ramji|Wealth,Mantra|Ramji,title_match:1.000|line:387
Mantra-Aur_audio_automation/new-tracks-payload.json,634,ॐ श्री रामचन्द्राय नमः,Om Shri Ramchandraya Namah,https://youtu.be/n_DeYZEy4Y4?si=wdZ7kUQSQ35qIs_5,Katha|Mantra|Ramji|Wealth,Mantra|Ramji,title_match:1.000|line:388
Mantra-Aur_audio_automation/new-tracks-payload.json,635,ॐ नमो भगवते रामचंद्राय,Om Namo Bhagavate Ramchandraya,https://youtu.be/sRjLbmFjjQ0?si=BflcnYp06jrhbI1r,Katha|Mantra|Ramji|Wealth,Mantra|Ramji,title_match:1.000|line:389
Mantra-Aur_audio_automation/new-tracks-payload.json,639,आदित्य हृदय स्तोत्र:,Aditya Hridaya Stotra:,https://youtu.be/invPCYDaWUE?si=0CRahD-R2NNXDnCu,Katha|Ramji|Strength|Strotam|Wealth,Ramji|Strotam,title_match:1.000|line:395
Mantra-Aur_audio_automation/new-tracks-payload.json,641,नाम रामायणम्,Nama Ramayanam,https://youtu.be/9IqAtf_DTb8?si=7qKSbxov-_kWaUeO,Katha|Ramji|Strotam|Wealth,Ramji|Strotam,title_match:1.000|line:398
Mantra-Aur_audio_automation/new-tracks-payload.json,644,श्री राम चालीसा,Shri Ram Chalisa,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,Chalisa|Katha|Ramji|Strength|Wealth,Chalisa|Ramji,title_match:1.000|line:403
Mantra-Aur_audio_automation/new-tracks-payload.json,645,श्री राम अष्टकम,Shri Ram Ashtakam,https://youtu.be/EvfGBluQkSk?si=6DRbdUZBZsWzEX86,Ashtakam|Katha|Peace|Ramji|Wealth,Ashtakam|Ramji,title_match:1.000|line:406
Mantra-Aur_audio_automation/new-tracks-payload.json,647,जानकी स्तुति,Janki Stuti,https://youtu.be/RlNJspksnbg?si=jjexZNZPhPFgs0np,Ramji|Stuti|Wealth,Ramji|Stuti,title_match:1.000|line:410
Mantra-Aur_audio_automation/new-tracks-payload.json,656,"आपदामपहर्तारं दातारं सर्वसंपदाम्।
लोकाभिरामं श्रीरामं भूयो भूयो नमाम्यहम्॥","Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.",https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,Katha|Mantra|Ramji|Shloka|Strength|Strotam|Wealth,Ramji|Shloka,title_match:1.000|line:423
Mantra-Aur_audio_automation/new-tracks-payload.json,658,ठुमक चलत रामचंद्र बाजत पैंजनिया,Thumak Chalat Ramchandra Bajat Painjaniya,https://youtu.be/PT1CwFIoc98?si=xAYsyfQq1WC7E0z_,Bhajan|Katha|Ramji|Shloka|Wealth,Bhajan|Ramji,title_match:1.000|line:427
Mantra-Aur_audio_automation/new-tracks-payload.json,662,नगरी हो अयोध्या सी,Nagari Ho Ayodhya Si,https://youtu.be/ZkKStVgGEJY?si=LGnO8DtUL_iEf1ei,Bhajan|Katha|Ramji|Wealth,Bhajan|Ramji,title_match:1.000|line:431
Mantra-Aur_audio_automation/new-tracks-payload.json,663,राम जी की निकली सवारी,Ram Ji Ki Nikli Sawari,https://youtu.be/bZ-Zrc-GPoc?si=pLzw80vTt6ty2tJt,Bhajan|Katha|Ramji|Wealth,Bhajan|Ramji,title_match:1.000|line:432
Mantra-Aur_audio_automation/new-tracks-payload.json,665,राम नाम के हीरे मोती,Ram Naam Ke Heere Moti,https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs,Bhajan|Chalisa|Katha|Ramji|Stuti|Wealth,Bhajan|Ramji,title_match:1.000|line:434
Mantra-Aur_audio_automation/new-tracks-payload.json,673,विजयादशमी - राम रावण अंतिम युद्ध की सम्पूर्ण कथा |,Vijayadashami - Ram Ravan Antim Yudh Ki Sampurn Katha |,https://youtu.be/MtbVsknZP-A?si=EpGnCXoRWCCtKUhi,Katha|Ramji|Wealth,Katha|Ramji,title_match:1.000|line:444
Mantra-Aur_audio_automation/new-tracks-payload.json,674,बीज मंत्र,Beej Mantra,https://youtu.be/Naruxgq6oMU?si=xqSFGrw15ZFcqKY-,GaneshJi|Katha|Knowledge|Mantra|Peace|Shloka|Wealth,GaneshJi|Mantra,title_match:1.000|line:450
Mantra-Aur_audio_automation/new-tracks-payload.json,675,ॐ वक्रतुण्डाय हुम्,Om Vakratundaya Hum,https://youtu.be/cidhzMLBUPQ?si=fXMWhEu5ZeeOpj3l,GaneshJi|Katha|Mantra|Wealth,GaneshJi|Mantra,title_match:1.000|line:451
Mantra-Aur_audio_automation/new-tracks-payload.json,681,गणेश गायत्री,Ganesh Gayatri,https://youtu.be/dkVlpm1mKFI?si=vJFkS8R3-PMxX_Ji,GaneshJi|Katha|Mantra|Shloka|Wealth,GaneshJi|Mantra,title_match:1.000|line:154
Mantra-Aur_audio_automation/new-tracks-payload.json,682,श्री संकटनाशन गणेश स्तोत्र,Shri Sankatnashan Ganesh Stotra,https://youtu.be/aTFeZxXkL78?si=HFj5YBPqHTqebgZi,GaneshJi|Katha|Strotam|Wealth,GaneshJi|Strotam,title_match:1.000|line:460
Mantra-Aur_audio_automation/new-tracks-payload.json,683,गणेश अथर्वशीर्ष,Ganesh Atharvashirsha,https://youtu.be/Tssx17scqO4?si=WWEOC-sAGbJPwWoB,GaneshJi|Katha|Strotam|Wealth,GaneshJi|Strotam,title_match:1.000|line:164
Mantra-Aur_audio_automation/new-tracks-payload.json,689,गणेश चालीसा,Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR,Chalisa|GaneshJi|Katha|Strength|Wealth,Chalisa|GaneshJi,title_match:1.000|line:471
Mantra-Aur_audio_automation/new-tracks-payload.json,690,गणेश अष्टकम,Ganesh Ashtakam,https://youtu.be/BhrCfQ0xyp8?si=Y8ihF6eLhRKE0QZ1,Ashtakam|GaneshJi|Katha|Wealth,Ashtakam|GaneshJi,title_match:1.000|line:474
Mantra-Aur_audio_automation/new-tracks-payload.json,696,श्री गणेश जी की आरती,Shri Ganesh Ji Ki Aarti,https://youtu.be/Yuex2EnsGiY?si=0_Pq00ZXiWo3JeVx,Aarti|GaneshJi|Katha|Shloka|Wealth,Aarti|GaneshJi,title_match:1.000|line:486
Mantra-Aur_audio_automation/new-tracks-payload.json,703,ॐ श्रीं गं सौभाग्य गणपतये वर्वर्द सर्वजन्म में वषमान्य स्वाहा,Om Shreem Gam Saubhagya Ganapataye Varvarada Sarvajanma Me Vashamanya Swaha,https://youtu.be/nbfyD78Dke0?si=--jK-lqu9SvtXhzK,GaneshJi|Katha|Shloka|Wealth,GaneshJi|Shloka,title_match:1.000|line:496
Mantra-Aur_audio_automation/new-tracks-payload.json,705,मौर्या रे बाप्पा मौर्या रे,Maurya Re Bappa Maurya Re,https://youtu.be/8jff2wz3Hpk?si=QNsZeRhwDjGRQ5Hs,Bhajan|GaneshJi|Katha|Wealth,Bhajan|GaneshJi,title_match:1.000|line:500
Mantra-Aur_audio_automation/new-tracks-payload.json,706,गजानना श्री गणराया,Gajanana Shri Ganaraya,https://youtu.be/fV8WIzEHD-E?si=QoCkMznHOJj-qUjD,Bhajan|GaneshJi|Katha|Wealth,Bhajan|GaneshJi,title_match:1.000|line:501
Mantra-Aur_audio_automation/new-tracks-payload.json,708,गणपति अपने गाँव चले,Ganpati Apne Gaon Chale,https://youtu.be/wiIJr3qihaQ?si=-f9FdXR6zpC7iHDa,Bhajan|GaneshJi|Katha|Wealth,Bhajan|GaneshJi,title_match:1.000|line:503
Mantra-Aur_audio_automation/new-tracks-payload.json,709,"मेरे मन मंदिर में तुम भगवान रहे,",Mere Man Mandir Mein Tum Bhagwan Rahe,https://youtu.be/GiUkwTxsaYA?si=tAnNkeZ1LrxBim0v,Bhajan|GaneshJi|Katha|Wealth,Bhajan|GaneshJi,title_match:1.000|line:504
Mantra-Aur_audio_automation/new-tracks-payload.json,720,मुक्ति मंत्र,Mukti Mantra,https://youtu.be/felGgBmnx-I?si=YoB5C1tli8tX3Kpx,Katha|KrishnaJi|Mantra|Shloka|Wealth,KrishnaJi|Mantra,title_match:1.000|line:521
Mantra-Aur_audio_automation/new-tracks-payload.json,721,महामंत्र,Mahamantra,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP,Katha|KrishnaJi|Mantra|Peace|Wealth,KrishnaJi|Mantra,title_match:1.000|line:522
Mantra-Aur_audio_automation/new-tracks-payload.json,722,श्री कृष्णाय शरणं मम,Shri Krishnaya Sharanam Mama,https://youtu.be/1y2tRqtND1Y?si=Oc1VslQStdIS9Z13,Katha|KrishnaJi|Mantra|Peace|Wealth,KrishnaJi|Mantra,title_match:1.000|line:523
Mantra-Aur_audio_automation/new-tracks-payload.json,723,ॐ क्लीं कृष्णाय नमः,Om Kleem Krishnaya Namah,https://youtu.be/WqiKUywr55o?si=sx_88WGHIxnkZoNM,Katha|KrishnaJi|Mantra|Wealth,KrishnaJi|Mantra,title_match:1.000|line:524
Mantra-Aur_audio_automation/new-tracks-payload.json,724,कृष्ण गायत्री,Krishna Gayatri,https://youtu.be/yzwVyns93nc?si=UqzAJ3pjM1DUhsI7,Katha|KrishnaJi|Mantra|Wealth,KrishnaJi|Mantra,title_match:1.000|line:525
Mantra-Aur_audio_automation/new-tracks-payload.json,733,संतान गोपाल स्तोत्र,Santan Gopal Stotra,https://youtu.be/gyLT2Yz_yHo?si=6boX0E4ODR2nuxV9,KrishnaJi|Strotam|Stuti|Wealth,KrishnaJi|Strotam,title_match:1.000|line:536
Mantra-Aur_audio_automation/new-tracks-payload.json,736,कृष्ण अष्टकम,Krishna Ashtakam,https://youtu.be/PvdeDNeCiQc?si=T6FiME_l0gc5pd7S,Ashtakam|KrishnaJi|Peace|Strotam|Wealth,Ashtakam|KrishnaJi,title_match:1.000|line:543
Mantra-Aur_audio_automation/new-tracks-payload.json,741,आरती कुंजबिहारी की,Aarti Kunjbihari Ki,https://youtu.be/EMO1AT1UQf0?si=YEPhm4K955xBp6RB,Aarti|Katha|KrishnaJi|Wealth,Aarti|KrishnaJi,title_match:1.000|line:552
Mantra-Aur_audio_automation/new-tracks-payload.json,743,आरती श्री बांके बिहारी तेरी आरती गाऊं,Aarti Shri Banke Bihari Teri Aarti Gaun,https://youtu.be/6LO2PRgbutc?si=yww6-9PsBDlf4jy1,Aarti|Katha|KrishnaJi|Wealth,Aarti|KrishnaJi,title_match:1.000|line:554
Mantra-Aur_audio_automation/new-tracks-payload.json,751,यदा यदा ही धर्मस्य,Yada Yada Hi Dharmasya,https://youtu.be/1AOgbhmP0ig?si=HztCRx46d8XXa16m,KrishnaJi|Shloka|VishnuJi,Shloka|VishnuJi,title_match:1.000|line:260
Mantra-Aur_audio_automation/new-tracks-payload.json,752,कर्मण्येवाधिकारस्ते,Karmanyevadhikaraste,https://youtu.be/m0VD0vSXNXQ?si=rYvcj8atb4ReJtxk,KrishnaJi|Shloka|Wealth,KrishnaJi|Shloka,title_match:0.143|line:565
Mantra-Aur_audio_automation/new-tracks-payload.json,755,अच्युतम केशवम कृष्ण दामोदरम,Achyutam Keshavam Krishna Damodaram,https://youtu.be/3yczGKnskts?si=kXnjK3iThd_asoFy,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Bhajan|VishnuJi,title_match:1.000|line:266
Mantra-Aur_audio_automation/new-tracks-payload.json,757,छोटी छोटी गईया छोटे छोटे ग्वाल,Chhoti Chhoti Gaiya Chhote Chhote Gwal,https://youtu.be/XzqJUoSDHZU?si=8-LAQkUg8tq7ov6T,Bhajan|Katha|KrishnaJi|Stuti|Wealth,Bhajan|KrishnaJi,title_match:1.000|line:572
Mantra-Aur_audio_automation/new-tracks-payload.json,758,श्याम तेरी बंसी पुकारे राधा नाम,Shyam Teri Bansi Pukare Radha Naam,https://youtu.be/XJqKbDxAa3U?si=8QX2YAec4EyoDiPP,Bhajan|Katha|KrishnaJi|Wealth,Bhajan|KrishnaJi,title_match:1.000|line:573
Mantra-Aur_audio_automation/new-tracks-payload.json,759,यशमति मैया से बोले नंदलाला,Yashomati Maiya Se Bole Nandlala,https://youtu.be/yWTN6bsDWN4?si=Lzw6_QbV5g85uOt9,Bhajan|KrishnaJi|Stuti|Wealth,Bhajan|KrishnaJi,title_match:1.000|line:574
Mantra-Aur_audio_automation/new-tracks-payload.json,764,श्री कृष्ण जन्म कथा:,Shri Krishna Janm Katha:,https://youtu.be/DCkMeVhmiC4?si=jcdhcguIvw6rcsQE,Katha|KrishnaJi|Wealth,Katha|KrishnaJi,title_match:1.000|line:581
Mantra-Aur_audio_automation/new-tracks-payload.json,766,गोवर्धन जी कथा,Govardhan Ji Katha,https://youtu.be/mmVbmowFswQ?si=pZE5fw0QkulqRM2W,Katha|KrishnaJi|Wealth,Katha|KrishnaJi,title_match:1.000|line:583
Mantra-Aur_audio_automation/new-tracks-payload.json,772,बीज मंत्र,Beej Mantra,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ,DurjaJi|Katha|Mantra|Peace|Strength|Wealth,DurjaJi|Mantra,title_match:1.000|line:594
Mantra-Aur_audio_automation/new-tracks-payload.json,774,सर्वमंगल मांगल्ये,Sarvamangala Mangalye,https://youtu.be/Yof1Vrh5TK0?si=s3diaEG-5Tn4r_2c,DurjaJi|Mantra|Stuti|Wealth,DurjaJi|Mantra,title_match:0.200|line:596
Mantra-Aur_audio_automation/new-tracks-payload.json,775,ॐ ह्रीं दुं दुर्गायै नमः,Om Hreem Dum Durgayai Namah,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,DurjaJi|Mantra|Strength,DurjaJi|Mantra,title_match:1.000|line:597
Mantra-Aur_audio_automation/new-tracks-payload.json,777,सौभाग्य प्राप्ति हेतु,Saubhagya Prapti Hetu,https://youtu.be/OKRVaXU01kI?si=3YMdFbLtHjcGJ4sE,DurjaJi|Mantra|Shloka|Wealth,DurjaJi|Mantra,title_match:1.000|line:599
Mantra-Aur_audio_automation/new-tracks-payload.json,778,शरणागत दीनार्त,Sharanagata Deenarta,https://youtu.be/O0dGIsqbMsw?si=shotKSeK8r1k9C7N,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.250|line:600
Mantra-Aur_audio_automation/new-tracks-payload.json,779,जयन्ती मङ्गला काली,Jayanti Mangala Kali,https://youtu.be/r66ySZ7iipM?si=FM_yp5XcLh9cQ4q0,DurjaJi|Mantra|Shloka,DurjaJi|Mantra,title_match:0.231|line:601
Mantra-Aur_audio_automation/new-tracks-payload.json,783,श्री अर्गला स्तोत्रम,Shri Argala Stotram,https://youtu.be/YD0eXOX6gbo?si=imwcbkJIn2dnyT97,DurjaJi|Strength|Strotam,DurjaJi|Strotam,title_match:1.000|line:607
Mantra-Aur_audio_automation/new-tracks-payload.json,784,कीलक स्तोत्रम,Keelak Stotram,https://youtu.be/5hPQUvaahhg?si=cqtLDH7VLQkac6QA,DurjaJi|Strength|Strotam,DurjaJi|Strotam,title_match:1.000|line:608
Mantra-Aur_audio_automation/new-tracks-payload.json,788,महिषासुरमर्दिनी स्तोत्र,Mahishasuramardini Stotra,https://youtu.be/4CKpFcQdJXk?si=2OkdCoCBxDs78Tcv,DurjaJi|Strength|Strotam,DurjaJi|Strotam,title_match:1.000|line:614
Mantra-Aur_audio_automation/new-tracks-payload.json,791,श्री दुर्गा चालीसा,Shri Durga Chalisa,https://youtu.be/fsMzgFMMGxA?si=vMcngDgu3vYUf4te,Chalisa|DurjaJi|Strength|Wealth,Chalisa|DurjaJi,title_match:1.000|line:619
